"Date","Source","Site ID","POC","Daily Mean PM10 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"03/09/2010","AQS","040133002","4","12","ug/m3 SC","11","CENTRAL PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","079","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"03/10/2010","AQS","040133002","4","19","ug/m3 SC","18","CENTRAL PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","079","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"03/11/2010","AQS","040133002","4","16","ug/m3 SC","15","CENTRAL PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","079","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"03/12/2010","AQS","040133002","4","23","ug/m3 SC","21","CENTRAL PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","079","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"03/13/2010","AQS","040133002","4","21","ug/m3 SC","19","CENTRAL PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","079","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"03/14/2010","AQS","040133002","4","14","ug/m3 SC","13","CENTRAL PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","079","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"03/15/2010","AQS","040133002","4","19","ug/m3 SC","18","CENTRAL PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","079","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"03/16/2010","AQS","040133002","4","19","ug/m3 SC","18","CENTRAL PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","079","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"03/17/2010","AQS","040133002","4","22","ug/m3 SC","20","CENTRAL PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","079","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"03/18/2010","AQS","040133002","4","28","ug/m3 SC","26","CENTRAL PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","079","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"03/19/2010","AQS","040133002","4","28","ug/m3 SC","26","CENTRAL PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","079","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"03/20/2010","AQS","040133002","4","20","ug/m3 SC","19","CENTRAL PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","079","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"03/21/2010","AQS","040133002","4","28","ug/m3 SC","26","CENTRAL PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","079","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"03/22/2010","AQS","040133002","4","35","ug/m3 SC","32","CENTRAL PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","079","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"03/23/2010","AQS","040133002","4","21","ug/m3 SC","19","CENTRAL PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","079","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"03/24/2010","AQS","040133002","4","23","ug/m3 SC","21","CENTRAL PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","079","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"03/25/2010","AQS","040133002","4","22","ug/m3 SC","20","CENTRAL PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","079","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"03/26/2010","AQS","040133002","4","33","ug/m3 SC","31","CENTRAL PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","079","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"03/27/2010","AQS","040133002","4","17","ug/m3 SC","16","CENTRAL PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","079","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"03/28/2010","AQS","040133002","4","17","ug/m3 SC","16","CENTRAL PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","079","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"03/29/2010","AQS","040133002","4","36","ug/m3 SC","33","CENTRAL PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","079","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"03/30/2010","AQS","040133002","4","26","ug/m3 SC","24","CENTRAL PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","079","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"03/31/2010","AQS","040133002","4","42","ug/m3 SC","39","CENTRAL PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","079","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"04/01/2010","AQS","040133002","4","19","ug/m3 SC","18","CENTRAL PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","079","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"04/02/2010","AQS","040133002","4","22","ug/m3 SC","20","CENTRAL PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","079","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"04/03/2010","AQS","040133002","4","23","ug/m3 SC","21","CENTRAL PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","079","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"04/04/2010","AQS","040133002","4","29","ug/m3 SC","27","CENTRAL PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","079","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"04/05/2010","AQS","040133002","4","38","ug/m3 SC","35","CENTRAL PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","079","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"04/06/2010","AQS","040133002","4","17","ug/m3 SC","16","CENTRAL PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","079","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"04/07/2010","AQS","040133002","4","17","ug/m3 SC","16","CENTRAL PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","079","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"04/08/2010","AQS","040133002","4","36","ug/m3 SC","33","CENTRAL PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","079","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"04/09/2010","AQS","040133002","4","34","ug/m3 SC","31","CENTRAL PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","079","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"04/10/2010","AQS","040133002","4","25","ug/m3 SC","23","CENTRAL PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","079","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"04/11/2010","AQS","040133002","4","22","ug/m3 SC","20","CENTRAL PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","079","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"04/12/2010","AQS","040133002","4","30","ug/m3 SC","28","CENTRAL PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","079","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"04/13/2010","AQS","040133002","4","22","ug/m3 SC","20","CENTRAL PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","079","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"04/14/2010","AQS","040133002","4","35","ug/m3 SC","32","CENTRAL PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","079","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"04/15/2010","AQS","040133002","4","36","ug/m3 SC","33","CENTRAL PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","079","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"04/16/2010","AQS","040133002","4","40","ug/m3 SC","37","CENTRAL PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","079","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"04/17/2010","AQS","040133002","4","35","ug/m3 SC","32","CENTRAL PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","079","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"04/18/2010","AQS","040133002","4","35","ug/m3 SC","32","CENTRAL PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","079","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"04/19/2010","AQS","040133002","4","29","ug/m3 SC","27","CENTRAL PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","079","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"04/20/2010","AQS","040133002","4","26","ug/m3 SC","24","CENTRAL PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","079","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"04/21/2010","AQS","040133002","4","35","ug/m3 SC","32","CENTRAL PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","079","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"04/22/2010","AQS","040133002","4","19","ug/m3 SC","18","CENTRAL PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","079","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"04/23/2010","AQS","040133002","4","14","ug/m3 SC","13","CENTRAL PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","079","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"04/24/2010","AQS","040133002","4","17","ug/m3 SC","16","CENTRAL PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","079","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"04/25/2010","AQS","040133002","4","23","ug/m3 SC","21","CENTRAL PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","079","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"04/26/2010","AQS","040133002","4","32","ug/m3 SC","30","CENTRAL PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","079","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"04/27/2010","AQS","040133002","4","33","ug/m3 SC","31","CENTRAL PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","079","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"04/28/2010","AQS","040133002","4","37","ug/m3 SC","34","CENTRAL PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","079","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"04/29/2010","AQS","040133002","4","42","ug/m3 SC","39","CENTRAL PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","079","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"04/30/2010","AQS","040133002","4","15","ug/m3 SC","14","CENTRAL PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","079","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"05/01/2010","AQS","040133002","4","23","ug/m3 SC","21","CENTRAL PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","079","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"05/02/2010","AQS","040133002","4","33","ug/m3 SC","31","CENTRAL PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","079","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"05/03/2010","AQS","040133002","4","23","ug/m3 SC","21","CENTRAL PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","079","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"05/04/2010","AQS","040133002","4","31","ug/m3 SC","29","CENTRAL PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","079","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"05/05/2010","AQS","040133002","4","35","ug/m3 SC","32","CENTRAL PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","079","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"05/06/2010","AQS","040133002","4","27","ug/m3 SC","25","CENTRAL PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","079","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"05/07/2010","AQS","040133002","4","40","ug/m3 SC","37","CENTRAL PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","079","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"05/08/2010","AQS","040133002","4","30","ug/m3 SC","28","CENTRAL PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","079","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"05/09/2010","AQS","040133002","4","38","ug/m3 SC","35","CENTRAL PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","079","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"05/10/2010","AQS","040133002","4","30","ug/m3 SC","28","CENTRAL PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","079","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"05/11/2010","AQS","040133002","4","27","ug/m3 SC","25","CENTRAL PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","079","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"05/12/2010","AQS","040133002","4","25","ug/m3 SC","23","CENTRAL PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","079","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"05/13/2010","AQS","040133002","4","25","ug/m3 SC","23","CENTRAL PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","079","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"05/14/2010","AQS","040133002","4","33","ug/m3 SC","31","CENTRAL PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","079","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"05/15/2010","AQS","040133002","4","27","ug/m3 SC","25","CENTRAL PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","079","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"05/16/2010","AQS","040133002","4","31","ug/m3 SC","29","CENTRAL PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","079","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"05/17/2010","AQS","040133002","4","37","ug/m3 SC","34","CENTRAL PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","079","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"05/18/2010","AQS","040133002","4","24","ug/m3 SC","22","CENTRAL PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","079","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"05/19/2010","AQS","040133002","4","25","ug/m3 SC","23","CENTRAL PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","079","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"05/20/2010","AQS","040133002","4","32","ug/m3 SC","30","CENTRAL PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","079","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"05/21/2010","AQS","040133002","4","34","ug/m3 SC","31","CENTRAL PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","079","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"05/22/2010","AQS","040133002","4","31","ug/m3 SC","29","CENTRAL PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","079","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"05/23/2010","AQS","040133002","4","50","ug/m3 SC","46","CENTRAL PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","079","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"05/24/2010","AQS","040133002","4","23","ug/m3 SC","21","CENTRAL PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","079","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"05/25/2010","AQS","040133002","4","30","ug/m3 SC","28","CENTRAL PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","079","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"05/26/2010","AQS","040133002","4","36","ug/m3 SC","33","CENTRAL PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","079","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"05/27/2010","AQS","040133002","4","35","ug/m3 SC","32","CENTRAL PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","079","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"05/28/2010","AQS","040133002","4","27","ug/m3 SC","25","CENTRAL PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","079","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"05/29/2010","AQS","040133002","4","20","ug/m3 SC","19","CENTRAL PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","079","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"05/30/2010","AQS","040133002","4","28","ug/m3 SC","26","CENTRAL PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","079","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"05/31/2010","AQS","040133002","4","23","ug/m3 SC","21","CENTRAL PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","079","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"06/01/2010","AQS","040133002","4","24","ug/m3 SC","22","CENTRAL PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","079","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"06/02/2010","AQS","040133002","4","26","ug/m3 SC","24","CENTRAL PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","079","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"06/03/2010","AQS","040133002","4","30","ug/m3 SC","28","CENTRAL PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","079","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"06/04/2010","AQS","040133002","4","27","ug/m3 SC","25","CENTRAL PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","079","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"06/05/2010","AQS","040133002","4","27","ug/m3 SC","25","CENTRAL PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","079","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"06/06/2010","AQS","040133002","4","22","ug/m3 SC","20","CENTRAL PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","079","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"06/07/2010","AQS","040133002","4","28","ug/m3 SC","26","CENTRAL PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","079","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"06/08/2010","AQS","040133002","4","28","ug/m3 SC","26","CENTRAL PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","079","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"06/09/2010","AQS","040133002","4","27","ug/m3 SC","25","CENTRAL PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","079","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"06/10/2010","AQS","040133002","4","32","ug/m3 SC","30","CENTRAL PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","079","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"06/11/2010","AQS","040133002","4","37","ug/m3 SC","34","CENTRAL PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","079","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"06/12/2010","AQS","040133002","4","33","ug/m3 SC","31","CENTRAL PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","079","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"06/13/2010","AQS","040133002","4","25","ug/m3 SC","23","CENTRAL PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","079","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"06/14/2010","AQS","040133002","4","26","ug/m3 SC","24","CENTRAL PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","079","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"06/15/2010","AQS","040133002","4","30","ug/m3 SC","28","CENTRAL PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","079","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"06/16/2010","AQS","040133002","4","34","ug/m3 SC","31","CENTRAL PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","079","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"06/17/2010","AQS","040133002","4","32","ug/m3 SC","30","CENTRAL PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","079","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"06/18/2010","AQS","040133002","4","33","ug/m3 SC","31","CENTRAL PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","079","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"06/19/2010","AQS","040133002","4","22","ug/m3 SC","20","CENTRAL PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","079","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"06/20/2010","AQS","040133002","4","25","ug/m3 SC","23","CENTRAL PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","079","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"06/21/2010","AQS","040133002","4","30","ug/m3 SC","28","CENTRAL PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","079","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"06/22/2010","AQS","040133002","4","33","ug/m3 SC","31","CENTRAL PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","079","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"06/23/2010","AQS","040133002","4","36","ug/m3 SC","33","CENTRAL PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","079","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"06/24/2010","AQS","040133002","4","39","ug/m3 SC","36","CENTRAL PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","079","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"06/25/2010","AQS","040133002","4","33","ug/m3 SC","31","CENTRAL PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","079","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
"06/26/2010","AQS","040133002","4","31","ug/m3 SC","29","CENTRAL PHOENIX","1","100.0000","81102","PM10 Total 0-10um STP","079","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4579700008683","-112.04659"
