MMWR_Year,MMWR_Week,Daily AQI Value,Daily Mean PM10 Concentration
2019,5,29.514285714285712,32.70285714285715
2019,6,12.142857142857142,13.132857142857143
2019,7,15.742857142857142,17.18857142857143
2019,8,8.314285714285715,9.0
2019,9,19.02857142857143,20.535714285714285
2019,10,24.285714285714285,26.798571428571428
2019,11,16.757142857142856,18.132857142857144
2019,12,19.428571428571427,21.045714285714286
2019,13,30.371428571428574,33.51142857142857
2019,14,28.1,30.874285714285715
2019,15,33.81428571428571,40.464285714285715
2019,16,23.285714285714285,25.774285714285718
2019,17,23.7,25.73857142857143
2019,18,26.35714285714286,28.689999999999998
2019,19,21.328571428571426,22.951428571428572
2019,20,27.61428571428571,30.691428571428577
2019,21,26.34285714285715,28.977142857142862
2019,22,25.214285714285715,27.214285714285715
2019,23,29.3,31.762857142857147
2019,24,35.128571428571426,38.42857142857143
2019,25,30.728571428571428,33.96714285714286
2019,26,33.92857142857143,37.53428571428571
2019,27,31.414285714285718,34.48142857142857
2019,28,39.885714285714286,45.464285714285715
2019,29,34.41428571428571,37.5
2019,30,32.41428571428572,38.0
2019,31,24.157142857142855,26.095714285714287
2019,32,29.25714285714286,31.891428571428573
2019,33,29.58571428571429,32.57
2019,34,34.41428571428572,37.951428571428565
2019,35,31.414285714285715,35.892857142857146
2019,36,35.81428571428571,39.44285714285714
2019,37,32.92857142857143,37.15571428571428
2019,38,27.357142857142854,30.49857142857143
2019,39,14.442857142857145,15.882857142857144
2019,40,25.771428571428576,28.381428571428575
2019,41,33.44285714285714,36.70142857142857
2019,42,37.471428571428575,41.347142857142856
2019,43,34.885714285714286,38.47571428571428
2019,44,39.271428571428565,43.32142857142857
2019,45,34.785714285714285,38.24000000000001
2019,46,41.771428571428565,47.53285714285715
2019,47,22.285714285714285,24.749999999999996
2019,48,14.028571428571428,15.227142857142857
2019,49,16.185714285714287,17.47714285714286
2019,50,14.728571428571428,15.95142857142857
2019,51,19.45714285714286,21.40285714285714
2019,52,9.87142857142857,10.584285714285715
2020,1,16.82857142857143,18.405714285714286
2020,2,19.37142857142857,21.16714285714286
2020,3,23.25714285714286,25.51142857142857
2020,4,16.642857142857142,18.105714285714285
2020,5,20.74285714285714,22.490000000000002
2020,6,28.85714285714286,31.90285714285714
2020,7,17.2,18.618571428571425
2020,8,23.95714285714286,25.998571428571427
2020,9,17.11428571428571,18.571428571428573
2020,10,21.599999999999998,23.321428571428573
2020,11,12.299999999999999,13.18857142857143
2020,12,10.685714285714285,11.64857142857143
2020,13,16.557142857142857,17.835714285714285
2020,14,22.228571428571428,24.009999999999998
2020,15,20.099999999999998,21.70428571428571
2020,16,19.7,21.229999999999997
2020,17,26.02857142857143,28.28571428571428
2020,18,32.557142857142864,35.46142857142858
2020,19,35.18571428571429,38.31857142857143
2020,20,29.157142857142855,31.604285714285712
2020,21,29.84285714285715,32.505714285714284
2020,22,34.857142857142854,38.08428571428571
2020,23,33.957142857142856,36.88142857142857
2020,24,31.928571428571434,34.778571428571425
2020,25,31.2,33.80142857142857
2020,26,36.87142857142857,40.59142857142857
2020,27,33.614285714285714,36.54857142857143
2020,28,35.728571428571435,39.432857142857145
2020,29,33.957142857142856,36.90571428571429
2020,30,34.05714285714286,37.65
2020,31,28.742857142857144,31.10571428571428
2020,32,35.84285714285714,38.83428571428572
2020,33,41.92857142857143,47.16428571428572
2020,34,58.64285714285715,76.62285714285714
2020,35,45.1,50.90428571428571
2020,36,28.385714285714283,30.730000000000008
2020,37,42.31428571428571,47.0
2020,38,40.17142857142857,44.557142857142864
2020,39,39.142857142857146,43.23857142857143
2020,40,45.92857142857143,52.97714285714285
2020,41,44.228571428571435,50.35142857142857
2020,42,47.285714285714285,54.582857142857144
2020,43,46.4,53.339999999999996
2020,44,43.05714285714286,51.09857142857144
2020,45,46.67142857142857,54.152857142857144
2020,46,30.37142857142857,32.998571428571424
2020,47,42.34285714285714,47.870000000000005
2020,48,35.81428571428571,39.48857142857143
2020,49,38.142857142857146,43.36285714285714
2020,50,30.214285714285715,34.135714285714286
2020,51,23.485714285714288,25.90142857142857
2020,52,27.900000000000002,30.791428571428575
2020,53,28.557142857142853,32.044285714285714
2021,1,36.857142857142854,41.285714285714285
2021,2,35.714285714285715,40.34142857142857
2021,3,29.82857142857143,33.95142857142857
2021,4,10.271428571428572,11.185714285714285
2021,5,20.542857142857144,22.525714285714287
2021,6,30.485714285714288,33.68142857142857
2021,7,22.971428571428568,25.185714285714287
2021,8,28.385714285714283,31.362857142857145
2021,9,35.457142857142856,41.72428571428571
2021,10,24.87142857142857,27.331428571428567
2021,11,21.2,22.945714285714285
2021,12,20.885714285714283,22.604285714285712
2021,13,33.714285714285715,36.887142857142855
2021,14,35.542857142857144,38.55142857142857
2021,15,30.41428571428571,33.129999999999995
2021,16,32.74285714285715,36.534285714285716
2021,17,22.685714285714287,24.6
2021,18,31.77142857142857,34.51714285714286
2021,19,35.15714285714286,38.708571428571425
2021,20,34.58571428571428,37.94428571428572
2021,21,32.17142857142857,35.089999999999996
2021,22,30.67142857142857,33.28142857142857
2021,23,31.67142857142857,34.487142857142864
2021,24,48.114285714285714,56.24
2021,25,32.51428571428572,35.58428571428572
2021,26,33.24285714285714,36.54714285714285
2021,27,40.614285714285714,51.19
2021,28,40.11428571428571,48.82142857142857
2021,29,26.428571428571423,29.752857142857145
2021,30,20.12857142857143,21.857142857142858
2021,31,34.78571428571429,38.54857142857143
2021,32,17.6,19.05142857142857
2021,33,16.84285714285714,18.17142857142857
2021,34,31.271428571428572,35.42857142857143
2021,35,22.0,23.735714285714284
2021,36,31.285714285714285,34.529999999999994
2021,37,37.714285714285715,41.64428571428572
2021,38,29.114285714285717,31.772857142857145
2021,39,16.657142857142855,17.972857142857144
2021,40,20.88571428571429,22.718571428571426
2021,41,49.18571428571429,66.22571428571429
2021,42,39.51428571428572,44.442857142857136
2021,43,32.48571428571428,36.48285714285714
2021,44,37.42857142857143,42.34857142857144
2021,45,37.714285714285715,42.660000000000004
2021,46,47.65714285714285,55.309999999999995
2021,47,37.15714285714286,41.625714285714274
2021,48,42.99999999999999,49.712857142857146
2021,49,33.97142857142857,38.63857142857143
2021,50,17.428571428571427,18.922857142857143
2021,51,23.285714285714285,26.23857142857143
2021,52,9.328571428571426,10.095714285714285
2022,1,18.814285714285713,20.65285714285714
2022,2,21.3,24.054285714285715
2022,3,22.214285714285715,24.482857142857142
2022,4,20.45714285714286,22.395714285714288
2022,5,24.900000000000002,27.517142857142858
2022,6,26.900000000000002,30.032857142857143
2022,7,30.97142857142857,34.81285714285715
2022,8,18.271428571428572,20.054285714285715
2022,9,23.157142857142855,25.881428571428575
2022,10,22.08571428571429,24.428571428571427
2022,11,28.942857142857143,32.220000000000006
2022,12,32.50000000000001,36.23285714285714
2022,13,25.885714285714283,28.62571428571428
2022,14,26.985714285714284,29.627142857142854
2022,15,38.9,44.49571428571429
2022,16,43.857142857142854,50.34142857142857
2022,17,42.08571428571429,47.297142857142866
2022,18,38.17142857142857,42.08
2022,19,38.05714285714286,42.15857142857142
2022,20,38.699999999999996,43.879999999999995
2022,21,32.44285714285714,35.76571428571429
2022,22,43.614285714285714,51.027142857142856
2022,23,38.15714285714286,42.79571428571428
2022,24,40.942857142857136,45.77428571428572
2022,25,34.37142857142857,39.044285714285714
2022,26,27.342857142857145,30.03142857142857
2022,27,29.228571428571428,32.52714285714286
2022,28,39.1,44.777142857142856
2022,29,42.07142857142857,49.67714285714286
2022,30,25.142857142857142,27.908571428571427
2022,31,22.314285714285713,24.08428571428572
2022,32,30.985714285714284,35.471428571428575
2022,33,24.4,27.594285714285714
2022,34,21.885714285714283,23.658571428571427
2022,35,33.142857142857146,39.80285714285714
2022,36,27.95714285714286,30.571428571428573
2022,37,20.77142857142857,22.712857142857143
2022,38,18.900000000000002,20.518571428571427
2022,39,26.08571428571429,28.367142857142856
2022,40,27.585714285714282,34.29142857142857
2022,41,23.871428571428574,26.307142857142853
2022,42,16.428571428571427,17.912857142857142
2022,43,25.428571428571427,27.844285714285714
2022,44,27.857142857142858,31.065714285714286
2022,45,19.7,21.627142857142854
2022,46,24.942857142857143,27.791428571428572
2022,47,24.771428571428572,27.412857142857142
2022,48,31.671428571428567,35.24142857142857
2022,49,14.257142857142856,15.559999999999999
2022,50,11.742857142857144,12.722857142857142
2022,51,25.114285714285717,27.675714285714285
2022,52,16.242857142857144,17.912857142857142
2023,1,14.557142857142855,15.922857142857142
2023,2,22.085714285714285,24.33857142857143
2023,3,12.057142857142859,13.034285714285714
2023,4,15.157142857142857,16.58142857142857
2023,5,19.97142857142857,21.900000000000002
2023,6,22.32857142857143,24.395714285714284
2023,7,18.814285714285713,20.351428571428574
2023,8,25.685714285714283,30.055714285714288
2023,9,13.6,14.921428571428573
2023,10,21.12857142857143,23.065714285714286
2023,11,15.7,16.988571428571426
2023,12,16.442857142857143,17.82571428571428
2023,13,20.414285714285715,22.22714285714286
2023,14,37.44285714285714,45.645714285714284
2023,15,32.17142857142857,35.48142857142857
2023,16,36.771428571428565,40.70428571428572
2023,17,29.12857142857143,32.037142857142854
2023,18,33.785714285714285,38.230000000000004
2023,19,38.128571428571426,42.49428571428571
2023,20,27.728571428571424,30.404285714285717
2023,21,25.685714285714287,27.98142857142857
2023,22,27.94285714285714,30.63285714285714
2023,23,32.68571428571429,36.065714285714286
2023,24,30.37142857142857,32.92
2023,25,36.771428571428565,40.464285714285715
2023,26,38.84285714285714,43.17857142857143
2023,27,39.57142857142857,43.527142857142856
2023,28,34.7,37.707142857142856
2023,29,55.685714285714276,70.36
2023,30,44.52857142857143,53.25428571428572
2023,31,32.214285714285715,34.94571428571429
2023,32,28.557142857142857,30.934285714285714
2023,33,30.714285714285715,33.78
2023,34,29.999999999999996,32.94571428571428
2023,35,32.7,40.14142857142857
2023,36,26.9,29.48428571428571
2023,37,24.757142857142856,27.04
2023,38,33.01428571428571,36.418571428571425
2023,39,38.614285714285714,44.33
2023,40,46.75714285714286,57.78571428571429
2023,41,36.9,41.19857142857143
2023,42,43.885714285714286,50.385714285714286
2023,43,39.07142857142857,43.10000000000001
2023,44,40.01428571428571,45.361428571428576
2023,45,39.55714285714286,44.21857142857142
2023,46,26.17142857142857,28.775714285714287
2023,47,18.1,19.604285714285716
2023,48,20.5,22.70285714285714
2023,49,24.985714285714288,27.82714285714286
2023,50,32.142857142857146,36.41857142857143
2023,51,22.98571428571429,26.054285714285715
2023,52,16.071428571428573,17.615714285714283
2024,1,23.428571428571423,26.79285714285714
2024,2,16.714285714285715,18.472857142857144
2024,3,26.357142857142854,29.28571428571429
2024,4,10.814285714285715,11.691428571428572
2024,5,18.285714285714285,20.38285714285714
2024,6,8.5,9.141428571428571
2024,7,16.75714285714286,18.12
2024,8,20.342857142857145,21.97857142857143
2024,9,22.771428571428572,24.84714285714286
2024,10,18.928571428571427,20.41
2024,11,17.057142857142857,18.548571428571428
2024,12,15.057142857142855,16.291428571428572
2024,13,18.75714285714286,20.275714285714287
2024,14,12.328571428571431,13.361428571428572
2024,15,22.37142857142857,24.25142857142857
2024,16,25.242857142857144,27.34
2024,17,31.62857142857143,34.69285714285714
2024,18,26.82857142857143,28.957142857142856
2024,19,32.51428571428572,35.38428571428572
2024,20,28.414285714285715,30.68285714285715
2024,21,30.185714285714283,32.83
2024,22,29.957142857142856,32.472857142857144
2024,23,32.77142857142857,35.51571428571429
2024,24,35.528571428571425,39.230000000000004
2024,25,42.74285714285714,51.00142857142857
2024,26,26.5,29.22
2024,27,29.614285714285717,31.965714285714284
2024,28,41.94285714285714,47.14
2024,29,44.042857142857144,53.22714285714286
2024,30,35.4,40.16714285714285
2024,31,29.82857142857143,32.48571428571428
2024,32,30.52857142857143,33.177142857142854
2024,33,28.47142857142857,30.691428571428567
2024,34,26.057142857142857,28.372857142857146
2024,35,28.74285714285714,31.569999999999997
2024,36,30.128571428571426,32.964285714285715
2024,37,37.48571428571429,42.048571428571435
2024,38,32.34285714285715,35.40571428571429
2024,39,39.42857142857143,44.47571428571428
2024,40,52.17142857142857,62.17714285714285
2024,41,46.542857142857144,53.33142857142857
2024,42,40.48571428571428,46.357142857142854
2024,43,37.4,42.41142857142858
2024,44,41.48571428571429,47.058571428571426
2024,45,22.985714285714284,25.05142857142857
2024,46,40.51428571428572,46.08571428571429
2024,47,40.91428571428572,46.63142857142857
2024,48,37.214285714285715,41.57
2024,49,44.51428571428571,52.33857142857143
2024,50,39.24285714285714,44.84428571428572
2024,51,51.128571428571426,61.438571428571436
2024,52,44.300000000000004,50.56
2025,1,35.971428571428575,40.25285714285714
2025,2,39.714285714285715,44.714285714285715
2025,3,25.0,27.142857142857142
2025,4,31.25,33.75
2025,7,0.0,0.0
2025,10,29.333333333333332,32.166666666666664
2025,11,7.285714285714286,7.857142857142857
2025,12,15.428571428571429,16.714285714285715
2025,13,26.142857142857142,28.285714285714285
2025,14,27.714285714285715,30.0
2025,15,41.5,54.0
2025,16,29.2,32.8
2025,17,24.0,25.857142857142858
2025,18,29.0,31.5
