Year,Day of Year,Station Number,Air Temp - Max,Air Temp - Min,Air Temp - Mean,RH - Max,RH - Min,RH - Mean,VPD - Mean,Solar Rad. - Total,Precipitation - Total,"2"" Soil Temp - Max","2"" Soil Temp - Min","2"" Soil Temp - Mean","4"" Soil Temp - Max","4"" Soil Temp - Min","4"" Soil Temp - Mean",Wind Speed - Mean,Wind Vector Magnitude,Wind Vector Direction,Wind Direction Std Dev,Max Wind Speed,Reference ET,Heat Units
88,163,6,38.6,16.2,27.4,16.7,7.2,11.8,3.5,32.19,0,32.8,17,24.7,30.9,19.8,25.2,2.6,1.7,214,48,7.3,10.1,12.2
88,164,6,35.7,16.2,26.6,19.8,8.4,12.3,3.3,31.57,0,36.6,18.7,27.1,33.5,20.9,26.9,3.1,1.6,218,56,6.3,10.2,11.8
88,165,6,37,16.2,26.4,21.2,7.8,12.7,3.3,31.7,0,38.1,19.7,28.4,34.8,21.8,28,1.9,1,180,57,5.4,9.1,12.1
88,166,6,40.6,16,29.3,26.1,6.5,12.4,4,30.95,0,39,20.8,29.6,35.5,22.7,28.9,2.6,1.2,212,59,6.7,9.9,12.5
88,167,6,41,19.9,30.8,20.4,6.4,11.2,4.3,29.09,0,40,23.2,31,36.1,24.7,30.2,2.2,.9,229,62,4.3,9.2,14.1
88,168,6,43.4,19.9,33.6,23.2,5.6,11,5.1,29.99,0,40.7,24.3,32.1,37,25.5,31,2.7,1.2,144,61,9.8,10.6,14.3
88,169,6,41.7,22.8,32.9,15.5,6.1,9.8,4.8,31.37,0,34,22.7,28.5,32.3,24.7,28.9,2.9,1.5,236,56,6.4,10.7,15.2
88,170,6,36.8,21.4,29.5,74,9.7,14.2,3.6,15.16,0,30.7,20.3,25,29,22.2,25.3,3.8,2.5,85,48,12.1,6.9,14.3
88,171,6,40.9,21.6,31.8,88.7,7.4,37.3,3.6,31.05,0,40.2,23.6,31.1,36.4,24.5,30,2.2,.2,314,77,6.7,9.2,14.8
88,172,6,40.2,23.4,32.3,23.7,7.1,11.9,4.4,26.1,0,39.2,25.3,31.9,35.8,26.3,31,2.8,1.3,185,60,14.8,9,15.4
88,173,6,42.2,23.7,33.3,38.5,6.3,12.7,4.8,30.31,0,41.5,25.7,33.1,37.7,26.7,32,2.1,1.5,262,42,5,9.8,15.6
88,174,6,44.3,23,34.3,24,5.2,10.5,5.3,31.14,0,42.7,25.8,33.7,38.7,26.9,32.6,2.4,1.2,229,58,5.1,10.3,15.5
88,175,6,44.2,24.2,35.5,23.7,5.3,10.2,5.5,30.5,0,42.5,27.3,34.4,38.8,28.2,33.3,3.3,2.1,243,48,6.5,11.2,15.9
88,176,6,42.6,23.7,33.3,16.2,5.9,10.3,4.8,23.99,0,34.1,25.2,30,33,27,30.5,2.4,.4,152,74,5.6,8.3,15.6
88,177,6,40.6,21.4,32.2,20.1,6.7,11.1,4.5,32.26,0,35.9,21.8,28.3,33.5,23.8,28.3,3.2,2.2,191,45,6.4,11.3,14.7
88,178,6,40.4,21.7,31.2,28.3,6.8,15.1,4.2,30.87,0,40.5,23.5,31.5,37.1,25,30.8,2.3,.8,226,65,5.3,9.7,14.7
88,179,6,41,20.9,31.3,46.4,7,18.7,4,26.58,0,41.8,25.2,32.4,37.9,26.5,31.6,2.5,1.2,195,59,10.3,8.7,14.5
88,180,6,37.5,24.7,30.6,51.2,9.9,26.2,3.4,24.32,0,38.2,27.2,31.8,35.5,27.9,31.3,2.8,1.4,358,58,7.4,8.3,15.7
88,181,6,38.9,20.5,29.7,59.2,8.2,28.7,3.4,26.13,0,40.5,25.5,32,37.1,26.5,31.3,1.9,.4,341,72,11.2,7.7,14.2
88,182,6,40.6,22.3,31.6,52,7.3,23.1,4,30.3,0,34.8,25,30,33.5,26.9,30.3,2.7,1.1,280,62,10.1,9.8,15
88,183,6,40.7,22.4,31.6,41.3,6.8,20.2,4.1,28.56,0,37.2,23.5,29.4,34.6,24.9,29.1,2.5,.3,224,76,5.9,9.3,15
88,184,6,41,24.4,33.1,39.2,6.6,17.4,4.5,30.42,0,40.7,26,32.7,37.5,26.9,31.8,2.5,1.1,272,62,6.8,10.2,15.9
88,185,6,40.8,21.7,32.2,48,6.7,16.5,4.4,29.65,0,40.8,26,32.8,37.5,27.3,32.1,2.8,2,253,44,5.8,10,14.8
88,186,6,40.5,22.2,32.7,37.5,6.7,14.8,4.5,30.66,0,41.8,26.9,33.8,38.2,28,32.8,2.7,1.9,256,43,6,10.1,15
88,187,6,41.6,26.2,33.9,34.8,6.7,14.8,4.7,30.25,0,43,28.3,34.8,39.5,29.1,33.7,2.4,1.3,213,55,5.9,9.9,16.4
88,188,6,41,25,34.1,27.9,6.9,12.4,4.9,29.67,0,42.5,28.5,34.8,39,29.4,33.9,2.8,2.4,255,32,5.7,10.3,16
88,189,6,40.7,26.6,34,55,9.8,24.3,4.2,29.73,0,43.1,29.6,35.7,39.6,30.2,34.6,3,1.8,242,50,10.1,10,16.5
88,190,6,41,25.7,33.4,57.5,7.7,25.4,4.2,28.23,0,35.6,27.2,31.6,34.2,28.7,31.8,2.9,1.5,202,56,6.5,9.4,16.2
88,191,6,41,26.2,33.2,40,7.5,21.5,4.2,28.35,0,37.6,25.1,30.5,35.3,26.5,30.3,3.3,1.1,119,66,11.7,10,16.4
88,192,6,39.7,22.5,29.9,59.6,9.7,35,3.1,27.91,0,41.4,25.7,32.4,38,27,31.9,2.9,.4,227,75,13.7,8.8,15
88,193,6,37.5,21.3,29.4,79.8,14.1,41.5,2.8,29.64,0,41.3,26.2,33.1,38.1,27.4,32.4,2.3,1.2,204,55,6,8.3,14.3
88,194,6,39.5,22,30.6,57.4,7,24.6,3.7,30.97,0,41.8,26.6,33.4,38.2,28,32.8,2.2,1.1,226,58,6,9.4,14.8
88,195,6,40,18.6,30.4,46.9,6.7,22,3.9,24.12,0,39.7,25.3,32,36.1,26.9,31.7,1.7,.6,114,66,3.7,7.2,13.5
88,196,6,43,22.3,32.9,37.5,5.7,15.4,4.7,30.52,0,42,26.1,33.3,38.5,27.3,32.6,2.1,.8,212,63,6,9.6,15.1
88,197,6,42.6,22,32.7,19.7,5.9,11.1,4.7,30.34,0,35.9,25,31,34.4,27.6,31.3,2.1,1.2,237,55,5.1,9.6,15
88,198,6,42.1,22.4,32.8,28.7,6.1,11.8,4.7,29.49,0,35.4,22,28.7,33.6,24.3,28.9,2.8,1.9,237,45,6.3,10.1,15.2
88,199,6,40.8,23.8,33.7,32.8,8,16.1,4.6,26.3,0,39,25.7,32.2,36.4,26.9,31.5,3.3,2.3,246,46,7.7,9.6,15.6
88,200,6,37.2,25,30.4,65,16.6,38.7,2.8,23.89,0,39.7,28.4,32.9,36.9,29.2,32.4,3.3,1.9,212,51,8.3,7.7,15.8
88,201,6,37.8,23.2,30.4,83.6,18.2,47.4,2.6,27.4,0,41.2,27.2,33.7,38.1,28.2,32.9,2,.8,165,63,6.7,7.5,15.2
88,202,6,38.8,23.5,29.2,87.3,14.5,52.6,2.3,25.7,5,41.8,28.6,33.3,38.6,29.4,32.9,3.1,.4,69,75,14.4,7.7,15.3
88,203,6,38.7,23,30.6,88.9,16.9,53.4,2.4,25.59,2,39.4,26.7,32.3,36.3,28,31.9,2.2,1,195,61,5.2,7.1,15.2
88,204,6,40.7,23.6,32.4,77.5,7,35.5,3.6,29.77,0,36.6,27.3,31.7,35.2,28.4,32,2,.7,221,65,5,8.8,15.5
88,205,6,41.3,24.5,33.7,66,8.3,29.8,4,29.29,0,37.3,25.6,31,35.4,27.1,31,3.1,2.2,243,43,6,9.7,15.9
88,206,6,41,26.1,33.6,53,9,27.1,4,28.24,0,41.7,27.4,33.8,38.6,28.5,33.2,3.1,1.8,226,51,10.4,9.5,16.3
88,207,6,41.7,24,32.8,63.4,8.6,28.9,3.9,27.55,0,42.9,28.4,34.7,39.7,29.4,34.1,2.5,.3,260,76,12.6,8.9,15.7
88,208,6,39.8,23,31.5,76,11.4,36.2,3.3,28.44,0,42.5,27.9,34.3,39.2,29.2,33.8,2.9,1.3,198,60,9.6,8.8,15.2
88,209,6,39.4,19.5,31.1,90.8,10.8,38.8,3.2,27.94,40,42.5,28.5,34.1,39.4,30.1,33.7,3.2,1.7,257,55,16.9,9.1,13.8
88,210,6,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
88,211,6,38.7,22.5,29.9,88.8,14.5,53.4,2.4,28.23,3,36.8,26.7,31,34.8,27.7,31,2.3,.9,173,64,9.3,7.7,14.9
88,212,6,33.5,21.6,26.9,89.5,42.4,74.2,1.1,21.41,2,35.5,26.7,30,33.6,27.7,30.2,1.9,.6,220,68,5.2,4.9,14
88,213,6,35.6,23,28.2,87.5,37.5,67,1.4,25.39,0,37.7,26.9,31.1,35.4,27.9,31,1.8,.6,208,66,7,6.2,14.9
88,214,6,36.6,23.5,29.6,86.7,25.2,57.7,2,27.87,0,42.2,26.2,33.5,38.9,28,32.8,2,1.6,188,32,8.3,7.4,15.2
88,215,6,36.4,25,30.2,82.9,21.1,49.8,2.4,29.23,0,42.3,28.4,34.6,39.1,29.4,33.8,2.4,2.2,157,22,5.7,7.5,15.8
88,216,6,38.5,24.2,30.9,76.7,10,39.8,3,28.63,0,43.1,28.2,34.8,39.8,29.4,34.2,2.1,1.5,186,43,4,8.1,15.6
88,217,6,33.9,24.3,28.6,73.3,19.7,46.7,2.2,14.96,0,36.9,29.8,32.7,35.2,30.4,32.6,2.9,.5,321,74,9.7,5,15.2
88,218,6,36.5,23.2,29.2,84.6,22.5,55.2,2.1,22.22,0,35.6,28,31.2,34,28.9,31.3,1.5,.4,177,69,3.7,5.8,15.1
88,219,6,39.3,25.7,31.5,65,9.5,36.2,3.3,28.31,0,36.4,27.1,31.1,34.3,27.6,30.8,2.6,1.3,212,56,6.7,8.7,16.2
88,220,6,39.5,21.3,30.4,82.9,7.7,36.7,3.3,28.86,0,41.5,25.1,32.5,38,26.3,31.7,2,.8,207,61,4.3,8.2,14.6
88,221,6,38.7,20.2,29.6,53,7.6,26.2,3.5,29.4,0,42.4,26.1,33.5,38.6,27.3,32.6,1.9,.8,200,61,4.5,8.5,14
88,222,6,39.6,20.7,30.3,57.5,7.3,27.9,3.6,29.06,0,42.8,26.9,34.1,39,27.8,33,1.8,.6,221,66,4.3,8.4,14.3
88,223,6,41.6,18.9,30.7,54.6,6.6,25.2,3.8,28.72,0,42.9,26.7,34.2,39,27.6,33.1,1.7,.7,196,61,4.2,8.4,13.8
88,224,6,40.6,21.5,30.8,63,7.1,29.4,3.6,27.61,0,43.2,28.2,34.8,39.4,28.9,33.7,2.4,1.1,200,60,8.9,8.6,14.6
88,225,6,39.9,21.4,30.4,79.1,7.5,35.6,3.2,27.85,0,36.5,26.1,31.8,34.9,28.1,31.8,2.3,1.1,189,58,5.1,8.3,14.6
88,226,6,41.3,18.7,30,49.6,6.4,23.9,3.7,29.35,0,35.7,22.4,28.9,33.7,24.5,29.1,1.8,.4,155,71,3.7,8.6,13.7
88,227,6,41.7,20,29.5,60.2,6.7,32.3,3.3,22.31,0,40.8,24.3,30.7,36.9,25.7,30.4,2.6,1,143,64,11,7.4,14.2
88,228,6,39.7,23.5,30.4,72.6,8.4,39.7,2.9,20.42,0,38.6,26.9,32,36.1,27.9,31.6,2.4,1,104,62,10.3,6.2,15.4
88,229,6,39.7,22.8,31.5,65,7.5,29.2,3.6,28.08,0,41.9,26.9,33.5,38.7,28.1,32.9,2.6,1.6,88,50,10.5,8.6,15.2
88,230,6,41,23.8,33,52.6,9,25.1,4.1,27.53,0,41.8,28.2,34.2,38.8,29.2,33.6,3.1,2.6,86,34,7.1,9.5,15.6
88,231,6,40.3,25.5,32.5,49.5,9.2,27.8,3.8,27.12,0,42.7,28.9,34.8,39.5,29.8,34.2,2.3,.8,147,65,8.9,8.6,16.1
88,232,6,38.9,24.8,30.6,61.8,13.9,37.1,2.9,25.3,0,42.7,29,34.6,39.6,30,34.1,2.9,1.6,182,54,11.2,7.9,15.8
88,233,6,34.5,23.7,27.5,89,37.1,69.5,1.2,18.6,0,39.6,28.8,32.7,37.1,29.8,32.7,2.7,1.3,243,57,7.7,4.7,15
88,234,6,30.8,22.3,25.2,89.7,59.7,84.2,.5,12.47,6,34.2,27.1,29.5,32.3,28.3,30,2.1,.8,132,64,9.9,2.5,13.7
88,235,6,35.1,24.1,28.8,86.2,42.9,68.6,1.4,24.88,0,39.4,25.9,31.5,36.7,27,31.1,1.4,1,246,46,4,6.1,15.3
88,236,6,37.4,23.7,28.5,86.8,36.6,68.3,1.4,21.04,0,42,27.1,32.6,38.5,28.3,32.3,2.2,1.1,206,57,11.1,5.6,15.3
88,237,6,36.9,23,29.5,87,32.2,60.5,1.9,24.35,0,41.2,27.6,33.4,38.4,28.6,32.9,2.1,.9,246,60,4.1,6.5,15
88,238,6,39.7,24.9,31.2,85.5,18.8,54.7,2.4,26.04,0,42.7,29,35,39.7,30,34.4,1.9,.4,200,71,6,7.2,15.9
88,239,6,38.7,24.5,30.9,82.6,24,52.9,2.4,24.17,0,38.7,29.1,32.8,37.7,30.3,33.4,2,1.3,220,50,6.7,6.9,15.7
88,240,6,37.2,24.8,28.7,76.5,26.2,53,2,19.84,0,33.5,26.9,29.2,32.9,28.4,30.2,2.9,.3,55,76,11.9,6.1,15.7
88,241,6,37.4,22.8,29.5,83.3,22,54,2.2,23.46,0,37.8,25.7,30.5,35.6,27.1,30.6,2.3,1.1,14,58,6.5,6.6,14.9
88,242,6,38.1,22.2,28.6,87.6,17.9,56.3,2.1,23.3,0,38.9,25.8,31.1,36.4,27.4,31.3,3.5,2.3,43,48,8,7.1,14.8
88,243,6,37,21.8,29.5,84.5,20.7,51,2.3,25.49,0,40.7,26.5,32.7,37.8,27.9,32.4,2.5,1.3,13,56,5.8,7.3,14.5
88,244,6,37.9,23,30.3,79,14.9,43.4,2.7,25.64,0,41.8,28.1,34,38.7,29,33.3,2,1.3,340,49,4.8,7.5,15.1
88,245,6,39,22.9,29.9,76.3,11.4,42.5,2.7,24.6,0,42,28.5,34.1,39,29.2,33.5,2.1,.8,56,64,8.5,7.3,15.1
88,246,6,38.1,21.4,30.4,81.2,13,37.5,3.1,25.36,0,35.1,25.7,30.8,34,27.8,31.3,3.1,2.5,70,37,7.9,8.3,14.5
88,247,6,37.2,21.5,30.6,58.4,9.4,24.5,3.5,25.36,0,33.8,23.6,28,32.2,25.2,28.4,5,4.8,80,15,9.5,10.3,14.3
88,248,6,36.4,24,30.2,27.2,8.9,17.2,3.6,22.62,0,35.8,26.5,30.3,33.9,27.2,30.1,4.8,4.4,91,23,10.8,9.8,15.4
88,249,6,35.8,20,27.4,40.1,8.4,18.6,3.2,25.16,0,36.3,24.7,29.6,34.1,25.9,29.5,3.9,3.3,88,31,10.4,9.6,13.5
88,250,6,36.7,16.1,26.4,58.6,8.5,29.4,2.8,26.13,0,37.8,23,29.5,35.1,24.6,29.4,2.1,.2,244,76,6.2,7.7,12
88,251,6,38.6,15.6,26.9,72.5,12.9,41.4,2.6,25.29,0,38.2,23.2,29.9,35.5,25,29.8,1.5,.4,209,69,3.5,6.8,12
88,252,6,39.1,19.6,28.4,64.7,18.3,43,2.6,24.85,0,38.9,24.6,30.8,36.1,26.1,30.6,1.9,1.2,190,48,3.8,6.8,13.7
88,253,6,40.5,18.8,29.5,67,14,39.7,3,24.48,0,35,25.1,29.8,33.7,26.7,30.3,1.6,.8,201,57,3.8,6.9,13.7
88,254,6,39.4,20.8,29.2,60.8,17.1,38.9,2.8,21.48,0,32.5,23.2,27.1,31.2,25.1,27.8,2,.4,276,72,5.5,6.4,14.3
88,255,6,37.4,21.4,28.7,52.3,24.9,38.1,2.6,21.68,0,36.4,22.7,28.7,34,24.5,28.8,2.7,2.2,196,36,5.7,6.9,14.4
88,256,6,35.1,20.6,26.5,51,16.3,34.8,2.5,24.44,0,37.3,23.4,29.3,34.2,24.8,29,3,2.3,188,40,5.7,7.6,13.7
88,257,6,34.4,13.4,23.8,64.8,11.8,34.4,2.3,24.95,0,37.1,21.8,28.7,33.8,23.4,28.2,1.8,.7,229,63,4.4,6.7,10.3
88,258,6,34.2,11.9,22.8,65,10.4,35,2.2,24.7,0,37.1,21.9,28.6,33.4,23.1,27.8,1.8,.7,234,64,4.1,6.7,9.6
88,259,6,35.1,11.2,22.8,79.3,10.9,38.4,2.2,24.67,0,37.2,21.8,28.7,33.2,22.6,27.5,1.5,.6,235,62,3.7,6.5,9.5
88,260,6,38.1,12.1,24.6,80.3,9.7,37.4,2.5,24.37,0,37.9,22.2,29.2,33.7,22.8,27.8,1.5,.3,282,72,4.1,6.5,10.5
88,261,6,38.6,14.7,24.8,64.5,10.5,37.2,2.4,24.09,0,38.2,23.2,29.6,34,23.5,28.2,1.7,.9,211,57,3.6,6.6,11.6
88,262,6,36,13.2,24.1,69.2,9,32.8,2.4,25.06,0,37.4,22.7,29.1,33.5,23.2,27.9,2,1,207,57,4,7,10.5
88,263,6,36.5,11,23.6,71.2,14.6,36.3,2.3,23.75,0,37.4,21.7,28.7,33.5,22.6,27.6,1.6,.2,195,76,4.9,6.4,9.8
88,264,6,35.5,15.1,26.5,62.8,13.5,38.6,2.4,23.06,0,35.9,23.2,29,32.5,23.8,28,4.1,3.5,181,30,9.9,8.2,11.3
88,265,6,28.9,14.7,23.6,78.3,29.8,51.7,1.5,22.53,0,35.2,24.7,28.9,32,25.2,28,3.9,2.6,229,46,9.1,6.6,9
88,266,6,28.5,10.3,19.4,75.9,15.8,43.6,1.5,23.36,0,34.4,20.8,26.7,31.3,22,26.2,2,1,233,58,5.6,5.9,7
88,267,6,31.7,9.3,20,72.3,12.7,40.9,1.7,23.29,0,32.3,19.8,26.2,30.4,21.4,26.2,1.4,.4,230,69,3.6,5.6,8.2
88,268,6,35.1,10.2,22.1,62.8,13.3,35.3,2.2,22.89,0,31.2,18.1,23.8,28.6,19.8,23.8,1.6,.5,301,66,4.3,6,9.3
88,269,6,35.3,13.4,24.6,58.9,19.6,37.7,2.3,22.31,0,33,18.9,25.3,29.9,20.1,24.7,1.6,.3,326,73,4.5,6,10.5
88,270,6,36.4,15.5,25.4,62,10,36,2.5,22.7,0,35.8,20.8,27.4,32.2,21.8,26.5,1.6,.7,189,61,3.7,6.2,11.6
88,271,6,36.2,13.5,24.1,72.7,11.7,36.4,2.3,22.49,0,36,21.3,27.6,32.5,22.3,27,1.7,.3,259,73,5.2,6.1,10.7
88,272,6,36,11,22.6,67.4,9,34.2,2.3,22.3,0,35.1,20.3,26.8,32,21.8,26.5,1.6,.6,229,63,3.9,6,9.7
88,273,6,34.3,11.3,22.4,63.1,9.6,31.9,2.3,22.04,0,34.5,20.2,26.5,31.9,22.2,26.7,1.9,.3,7,76,5.3,6.2,9.3
88,274,6,34.7,10.3,22,61.1,10.4,32.6,2.2,21.64,0,34,20,26.2,33,22,27.1,1.6,1,195,51,3.3,5.7,9.2
88,275,6,37.1,11.6,23.2,54.1,9.5,31.7,2.4,21.72,0,30.7,19.7,24.7,29.3,22.1,25.7,1.4,.4,223,69,3.4,5.7,9.9
88,276,6,38.3,12.2,24.5,56.5,8.8,29.2,2.7,21.38,0,29.2,19.1,23.6,28.2,21.3,24.5,1.7,.5,22,69,5.5,6.2,10.5
88,277,6,38.2,13.6,25.2,57.7,9.9,31.7,2.7,20.92,0,33.6,19.4,25.6,32.4,21.4,26.5,1.6,.5,210,67,4.9,6,11.1
88,278,6,37.3,14.1,25.6,59.4,10.6,31.1,2.6,19.89,0,30.2,20.3,24.6,29,22.5,25.6,1.8,.5,242,70,5,5.9,11.1
88,279,6,36.8,18.5,26.2,54.5,14.6,31.7,2.5,14.88,0,30.6,20.9,24.2,29,22.7,25.2,2.5,1.1,188,59,10.7,5.2,13.1
88,280,6,35.8,15.4,25.1,64.1,15.8,37.3,2.3,19.05,0,32.8,19.6,25.1,30.3,21.6,25.6,2,1,175,57,9.3,5.5,11.4
88,281,6,35.6,15.5,24.7,54.6,12.6,32.8,2.4,20.44,0,32,20.8,26.1,31,22.9,27.1,1.6,.1,201,78,4.1,5.6,11.4
88,282,6,35.6,13.6,23.3,65.1,11.1,34.9,2.3,20.43,0,29.2,19.7,23.6,28.5,22.1,24.9,1.6,.3,317,72,4.8,5.7,10.6
88,283,6,35.4,11.5,24.1,58.7,10.9,28.7,2.6,20.28,0,28.2,18.1,22.6,27.6,20.6,23.9,2.3,.8,24,66,10.6,6.3,9.8
88,284,6,32.2,21,26,45.8,25.9,33.8,2.3,18.67,0,30.6,20.8,24.8,29.4,22.5,25.4,5.7,5.4,83,18,10.1,7.8,13.4
88,285,6,32,16.1,23.6,71.6,27.2,45.2,1.8,18.98,0,31.8,20.4,25.1,30.3,22.4,25.9,2.9,2.2,69,38,7.9,5.4,11
88,286,6,33.4,15.1,24.1,58.6,16.8,37.7,2.1,19,0,32.5,20.3,25.4,31,22.5,26.2,2.2,1.3,79,54,6.4,5.5,10.8
88,287,6,34.5,14,23.3,57.1,16.7,38.1,2.1,18.62,0,32.4,20.3,25.3,30.9,22.5,26.3,2,1.3,198,47,6.9,5.4,10.5
88,288,6,26.4,13.9,18.8,95,37.4,69.3,.8,3.1,32,26.6,18.8,22.6,27.5,21.3,24.5,2.9,.9,98,67,10.6,1,7.4
88,289,6,27.7,11.6,19,94.7,45.1,78.9,.6,17.97,0,27.1,16.9,21.4,26.4,19.3,22.6,1.6,.8,18,57,4.4,3.6,6.9
88,290,6,30.3,14.2,21.7,93.5,40.1,74.3,.9,19.03,0,29.3,18.2,22.8,28.1,20.4,23.8,1.7,.1,269,80,6.8,4.1,9.5
88,291,6,32.6,15.6,23.3,92.5,35.4,69.7,1.1,16.4,0,29.7,19.3,23.8,28.4,21.3,24.6,1.6,.1,136,79,4.6,3.6,10.9
88,292,6,32,15.9,23.5,93.5,39.7,69.5,1,14.73,0,29.9,19.7,24.1,28.7,21.8,25,1.6,.8,241,57,5.1,3.3,10.9
88,293,6,31.7,18.3,23,91.2,39.2,70.2,1,16.67,1,32.2,20.7,24.9,30.7,22.6,25.8,2.6,1,227,63,9.1,4,12
88,294,6,27.9,15.9,20.7,95.5,41.8,81.7,.5,16.38,10,28,20.6,23.7,27.6,22.6,24.9,2.4,.8,118,65,8.7,3.3,9.1
88,295,6,29.9,16.9,22.1,93.3,42.2,75.6,.8,16.44,0,29.5,20.2,23.9,28.7,22.2,25,1.5,.1,199,77,3.8,3.4,10.6
88,296,6,30.2,16.1,22.4,92.2,40.4,72,.9,17.66,0,30.1,19.7,24.1,29.3,22,25.2,1.7,.9,189,56,4.2,3.9,10.4
88,297,6,31,15.2,22.4,93.7,36.8,71.4,1,18.18,0,31.6,19.3,24.4,30.2,21.6,25.4,1.7,.9,181,55,4.1,4,10.2
88,298,6,32.4,14.1,21.8,94.4,33.1,70,1.1,17.69,0,31.8,19.4,24.4,30.3,21.7,25.4,1.3,.1,205,77,2.9,3.7,10.1
88,299,6,31.7,13.8,21.6,94.2,29.6,67.9,1.1,17.44,0,31.1,19.3,24.8,30.6,21.7,26.2,1.4,.3,224,72,3.1,3.8,9.7
88,300,6,32,12.9,21.1,92.9,28.7,65.1,1.2,17.15,0,29,18.7,23.1,28.4,21.3,24.6,1.2,.3,205,72,3,3.7,9.4
88,301,6,30.9,12.7,21,91.5,31.2,63.4,1.2,16.94,0,29.2,17.9,22.6,28.3,20.5,24,1.3,.1,249,79,3.1,3.7,9
88,302,6,29.5,14.8,21.3,89.9,39.8,68,1,16.54,0,30.5,19.1,23.6,29.3,21.3,24.7,1.5,.2,146,75,3.3,3.6,9.4
88,303,6,30,14.4,21.7,93.3,35.5,67.7,1,15.31,0,30.4,19.2,24,29.4,21.5,25,1.4,.3,145,72,3.4,3.3,9.4
88,304,6,31,16.2,21.5,88.2,33.8,66.5,1.1,14.41,0,30.8,20.8,24.4,29.8,22.7,25.5,1.3,.7,154,55,3.3,3.2,10.7
88,305,6,33.6,11.7,21.4,90.5,15,53.8,1.5,16.78,0,30.5,18.5,23.6,29.3,21.2,24.8,1.6,.4,125,69,4.5,4.1,9.4
88,306,6,31.1,12.5,20.9,77.3,23,50.2,1.5,16.39,0,29.9,18.4,23.3,29,20.9,24.5,1.7,.9,216,57,4.4,4.2,8.8
88,307,6,27.8,12.4,19.5,82.5,37.7,57.2,1.1,16,0,29.4,18.4,23,28.5,20.8,24.2,1.6,.9,182,52,4.3,3.6,7.3
88,308,6,27.7,10.7,18.1,86.9,28.5,59.1,1.1,15.7,0,30.5,17.4,22.8,30.5,20,24.7,1.4,.6,203,61,3.2,3.4,6.8
88,309,6,28.7,8.7,17.6,87.5,26.7,59.3,1.1,15.6,0,26.7,16.5,20.7,26.3,19.5,22.5,1.3,.5,224,66,3.4,3.3,6.8
88,310,6,30.4,9.1,17.8,88,14.9,54.7,1.2,15.39,0,25.9,15.3,19.8,25.3,18.1,21.5,1.4,.2,238,75,3.1,3.4,7.7
88,311,6,31.6,9,18.9,84.2,15.4,48.8,1.4,15.41,0,26.8,15,20,25.9,17.8,21.4,1.2,.2,180,75,3.2,3.6,8
88,312,6,30.4,9.3,19.4,77.3,24.1,51.5,1.4,15.08,0,27.4,15.2,20.5,26.4,17.8,21.7,1.6,.5,232,68,4.7,3.6,7.7
88,313,6,27.6,14.6,21,84.4,45.1,64.8,1,13,0,27.8,18.3,22.8,27.9,20.4,24.2,2.4,1.4,242,51,6.5,3.2,8.3
88,314,6,24.7,11.7,17.6,93.9,44.9,72.6,.7,14.4,0,25.8,17,20.6,25.6,19.6,22.3,1.5,.4,204,68,3.1,2.7,5.6
88,315,6,26.8,9.6,16.6,91.4,20,61.8,.9,14.82,0,25.1,14.9,19.1,24.7,17.8,20.8,1.3,.4,184,69,2.7,3,6.1
88,316,6,23.8,9.8,16.9,77.5,33,53.6,1,14.2,0,23.8,15.4,18.6,23.6,18,20.3,2.8,1.9,242,46,6.8,3.7,4.6
88,317,6,25.1,5.9,14.7,84.4,25.9,55.2,.9,14.4,0,24.9,12.9,17.8,24.1,15.9,19.5,1.4,.4,81,67,4,3,4.5
88,318,6,27.5,6.2,15.6,80.2,21.1,51.8,1.1,14.45,0,25.4,13,18.1,24.5,15.9,19.7,1.4,.1,177,77,3.3,3.1,5.7
88,319,6,27.6,7.8,16.7,76.9,21.9,49.7,1.1,13.89,0,24.6,14,18.3,24,16.7,19.9,4.8,3.4,236,44,12.2,4.8,6
88,320,6,17.9,4.3,11,52.9,27.1,42.6,.8,14.44,0,21.8,11.7,16.5,22.3,15.5,18.8,2.4,1.7,247,46,7.1,3.2,1.4
88,321,6,18.8,-.4,8.4,76.8,21.8,49,.7,14.26,0,19.5,8.2,12.9,19.7,12.1,15.5,1.4,.2,241,75,3.4,2.6,1.5
88,322,6,20.7,.8,10.2,72.4,18.7,43,.9,14.04,0,18.8,7.9,12.3,18.7,11.5,14.7,2.1,1,253,60,7.2,3.3,2.2
88,323,6,16.4,2.7,10.1,59.5,20.7,39.7,.8,13.82,0,17.4,8.8,12.2,17.8,12,14.4,3.3,2.7,270,33,8.5,3.6,.8
88,324,6,17.7,-1.7,6.8,76.5,28.2,53.9,.6,13.13,0,18.3,6.8,11.6,18.2,10.2,13.8,1.3,.4,142,69,3.5,2.2,1.1
88,325,6,18.6,-2,7.4,74.4,18.1,45.5,.7,13.84,0,18.9,6.8,11.7,18.5,10.2,13.8,1.7,.5,270,68,4.4,2.8,1.3
88,326,6,20.3,-2.7,7.4,67.4,16.3,41.6,.8,13.76,0,19.1,6.2,11.4,18.5,9.7,13.5,1.4,.6,194,62,2.9,2.7,1.9
88,327,6,22,-2.3,8,64.7,15.7,40.8,.8,13.32,0,21.4,6.4,13.8,21.5,10,15.8,1.4,.6,203,63,3.5,2.6,2.5
