Year,Day of Year,Station Number,Air Temp - Max,Air Temp - Min,Air Temp - Mean,RH - Max,RH - Min,RH - Mean,VPD - Mean,Solar Rad. - Total,Precipitation - Total,"2"" Soil Temp - Max","2"" Soil Temp - Min","2"" Soil Temp - Mean","4"" Soil Temp - Max","4"" Soil Temp - Min","4"" Soil Temp - Mean",Wind Speed - Mean,Wind Vector Magnitude,Wind Vector Direction,Wind Direction Std Dev,Max Wind Speed,Reference ET,Heat Units
99,163,6,38.1,17.7,29.2,38.6,7.7,19,3.6,32.65,0,32,18.1,24.8,29.5,20.1,24.7,1.8,1,220,52,6.4,9.3,12.8
99,164,6,41,17.2,30.8,42.6,6.2,19.7,4,32.44,0,33.8,20.2,26.9,31.1,22,26.4,1.8,.5,169,68,7.2,9.5,13
99,165,6,40.1,22.8,32.1,47.4,11.5,25.2,3.9,32.18,0,33.5,22.9,28.1,31.3,24.2,27.6,3.2,2.9,86,25,10.3,10.9,15.1
99,166,6,41.8,20.4,32.8,53.6,10.7,25.5,4.1,31.98,0,35.2,23.4,29.3,32.6,24.7,28.6,2,1.1,158,54,10.9,9.7,14.4
99,167,6,40.7,20.5,32.2,53.7,13.1,27.3,3.8,29.96,0,35.7,24.4,29.9,33.1,25.6,29.3,1.5,.4,273,71,6.6,8.6,14.3
99,168,6,40.8,23.7,33.1,50.2,11.4,25.9,4,31.48,0,36.6,25.5,30.5,33.9,26.4,29.9,1.9,.8,219,62,9.1,9.6,15.6
99,169,6,40.7,21.2,32.6,63.2,11.9,29.4,3.8,31.54,0,36.8,25,30.6,34.2,26.2,30,2.1,1.1,101,57,9.4,9.3,14.6
99,170,6,41.6,24.3,33.3,49.6,11.3,27.2,4.1,32.22,0,38,25.6,31.4,35.1,26.7,30.7,1.6,.5,93,68,8.5,9.4,15.8
99,171,6,42.8,23.1,34,55.1,10.9,27.5,4.3,32.21,0,38.5,25.6,31.7,35.4,26.9,31,2.1,1.1,84,56,11.5,10,15.4
99,172,6,41.2,21.7,32.4,49.2,7.3,20.2,4.3,32.91,0,37.8,25.5,31.3,34.8,27,30.8,2.6,2.1,196,34,10.3,10.9,14.8
99,173,6,40.1,19.3,30.4,36.5,7.2,17.4,3.9,31.88,0,36.8,23.4,28.4,34.9,25.1,28.8,2.1,.9,218,61,6.8,9.7,13.7
99,174,6,40.2,20.3,32.4,51.9,14.6,27.5,3.8,31.68,0,33,21.7,27,30.9,23.5,27,2,1.2,258,52,6.5,9.4,14.2
99,175,6,41.6,25.9,34.6,64,14.9,28.9,4.2,31.48,0,34.2,23,28.3,31.9,24.3,27.9,2.5,2,252,37,8,9.9,16.3
99,176,6,42,24.3,34.8,51.4,17.7,29.2,4.2,31.8,0,36.9,24.9,30.6,34.1,25.9,29.9,2.6,2,252,37,8.8,10.2,15.8
99,177,6,42.4,24.4,34.2,58.6,17.8,33.3,3.9,31.36,0,38.2,26,31.8,35.2,27.1,31,2.1,1.2,226,53,8.8,9.6,15.9
99,178,6,43,26.1,35.1,58,17.5,31.7,4.2,31.59,0,39.3,27,32.8,36.1,28,31.9,2.3,1.5,234,47,7.9,9.7,16.4
99,179,6,40.9,26.4,34.6,58.4,20.9,34.2,3.8,31.03,0,34.3,26.6,30.5,32.6,27.9,30.5,2.8,2.3,248,32,7.4,9.8,16.5
99,180,6,41.1,25.6,34.6,69.7,21.6,38.7,3.6,31.31,0,33.7,24.8,29,31.8,26,28.9,3,2.5,252,32,7.7,9.9,16.2
99,181,6,43,25.9,35.3,62.6,11.4,32.8,4.2,31.93,0,36.4,25,30.5,33.9,26.2,30,2.7,2,248,43,7.2,10.3,16.3
99,182,6,44.1,25.4,35.1,52.5,9.7,29.9,4.4,31.95,0,38.1,25.9,31.7,35.1,27,31,2.3,1.4,218,50,6.4,10,16.3
99,183,6,40.8,27.2,33,58.6,21.4,38.7,3.2,15.65,0,33.8,27.7,30.1,32,28.4,29.9,2.3,1.5,158,50,9.1,5.3,16.7
99,184,6,41.5,26.1,33.9,51.3,17.1,32,3.8,31.19,0,37.4,26.3,31.5,34.4,27.3,30.7,2.7,1.8,187,47,6.9,9.8,16.4
99,185,6,41.7,24.4,33.6,54,17.5,32.3,3.8,31.22,0,38.3,26.4,32,35.1,27.6,31.2,1.7,.8,200,57,5.4,9,15.8
99,186,6,43.1,26.4,33.2,91,20.1,47.1,3,26.26,0,38.8,28.1,32.2,35.6,28.7,31.5,2.3,.1,13,79,15.6,8,16.5
99,187,6,41,23.4,30.8,100,26.6,65.7,1.9,25.84,7,38.8,27.9,31.6,35.6,28.8,31.2,2.1,.8,139,64,21.6,7.1,15.4
99,188,6,37.1,20.9,27.5,100,38.4,80.6,1,26.53,23,35.4,25.8,29.3,33.2,26.8,29.3,2.3,1.1,178,57,19.1,6.2,14.1
99,189,6,34.8,23.2,28.8,100,45.5,76.6,1.1,29.66,0,34.3,25.2,29.3,32.4,26.2,29.1,1.9,1.3,258,46,7.5,7.1,14.9
99,190,6,36.8,25,30.6,98,38.3,65.7,1.7,28.78,0,39,25.6,31.3,35.5,26.6,30.7,2.4,2,226,32,8.5,7.5,15.8
99,191,6,40,25.1,31.3,100,28,64,2,28.66,1,41,26.8,32.6,37.5,27.8,32,2.4,1.2,162,58,13.6,7.7,16
99,192,6,37.1,25,31.1,100,35.6,62.3,2,25.99,0,39.4,27.1,31.9,35.5,28.1,31.4,2.6,1.8,42,46,8.8,7.3,15.8
99,193,6,38.6,26.9,32.2,79.9,26.4,48.1,2.6,25.19,0,39.9,27.5,32.4,36.3,28.5,31.8,3.6,.7,96,72,9.6,8.1,16.5
99,194,6,39.3,24.8,30.7,95.3,31.6,63.8,1.8,25.12,0,39.9,27.2,32.5,36.7,28.3,32,2.3,1.2,227,57,9.3,6.7,15.9
99,195,6,34.6,22.3,26.8,100,47.7,83.6,.7,18.33,23,34.2,25.5,28.9,31.7,26.8,29.4,2.5,.8,60,66,14.8,4.2,14.4
99,196,6,33.9,21.5,27,100,49.7,80.3,.9,25.89,0,34.5,24.1,28.5,32,25.3,28.4,2,.6,92,67,9.8,6,14
99,197,6,37.5,24.3,30.2,90.9,33.9,64.1,1.8,30.04,0,38.1,24.8,30.8,35,25.9,30.2,1.7,1.4,167,33,6.6,7.4,15.6
99,198,6,37.2,24.9,30.6,79.7,22.2,53.7,2.3,28.62,0,38.8,25.7,31.6,35.6,27.1,31.1,3,2.7,160,28,10.6,8.1,15.8
99,199,6,34.8,24.3,29.2,92.1,37,61.2,1.7,18.66,2,35.3,27,30.1,33.1,28.1,30.1,2.2,1.1,146,58,9.3,4.9,15.3
99,200,6,38.4,21.2,29.9,100,24.5,60.2,2,30.38,0,38,24.5,30.6,35,26.1,30.2,1.2,.1,226,77,4.1,7.6,14.4
99,201,6,40.4,23.5,32.1,86.4,21.8,50.8,2.8,31,0,39.4,25.8,32.2,36.2,27.1,31.5,1.5,.6,181,62,6.1,8.2,15.4
99,202,6,40.1,25.6,32.9,68.4,18.3,41.2,3.2,30.91,0,40.1,27.1,33.1,36.8,28.3,32.4,2,.8,148,63,6.2,8.7,16.1
99,203,6,39.5,25.4,32.1,75.3,24.8,49.5,2.6,30.38,0,40.4,27.6,33.4,37.1,28.8,32.7,2.5,1.7,92,46,13,8.7,16.1
99,204,6,39.1,25,31.2,100,28.9,60.4,2.1,29.4,0,40.8,28.7,33.9,37.4,29.7,33.1,2.4,1.2,132,57,16.5,7.7,15.9
99,205,6,37.5,25.1,30,100,35.7,71.7,1.5,25.24,0,40.2,28.3,33,36.9,29.1,32.4,2,1.1,157,54,8.4,6.4,15.9
99,206,6,38.1,24.3,30.3,97,38.5,67,1.6,24.96,0,41.1,28,33.1,37.2,29.1,32.5,1.9,1.1,193,53,5.6,6.4,15.6
99,207,6,39.7,24.5,32.3,88.6,29.3,52.4,2.5,27.76,0,41.3,27.9,33.7,37.7,29,32.9,1.8,.5,190,69,7,7.7,15.8
99,208,6,36.3,25.8,30.5,82.5,34.8,58.1,2,27.48,0,39,29.2,33.2,36.2,29.9,32.6,3.8,1.8,199,58,11.2,8.1,16.1
99,209,6,33.3,22.5,27.5,100,43.7,75.7,1,28.12,0,38.5,27.2,32.1,35.6,28.4,31.7,2.2,.9,268,62,7.1,6.7,14.3
99,210,6,33.1,23.4,27,97.7,50.2,80.2,.8,19.55,0,36.8,28,31.1,33.7,28.9,31,2,1.1,213,54,10.5,4.2,14.7
99,211,6,36.2,22,28.8,100,30.2,67.8,1.6,29.31,0,39.6,25.9,32,36.3,27.2,31.4,1.6,.9,205,54,6,7.2,14.5
99,212,6,40.3,23.1,31.1,85,16.9,49.9,2.7,29.99,0,40.5,26.8,33,37.1,28.1,32.3,2,1.4,215,44,7.3,8.3,15.3
99,213,6,40.8,22.5,32.7,60.4,12.4,31,3.7,30.02,0,40.6,26.3,32.9,37,27.8,32.2,2.5,1.7,228,47,8.3,9.4,15.1
99,214,6,39.9,25.5,32.3,77.1,13.8,40.8,3.2,28.21,0,40.8,28.6,33.7,37.3,29.3,32.9,1.8,.6,282,66,7.1,8.3,16.1
99,215,6,40.6,24.9,32.3,72.6,17.3,39,3.2,29.69,0,41.8,27.7,33.9,38,28.9,33.1,2,1.2,156,53,6.1,8.5,16
99,216,6,40.6,22.5,31,91.5,17.3,47.4,2.7,28.52,6,42.1,27.4,33.6,38.2,28.8,33,2.7,1.2,160,61,16,8.4,15
99,217,6,36.8,23.9,29.5,94.1,29,62.9,1.7,25.09,0,38.2,26.4,31,35.4,27.8,31,1.9,.9,170,60,6.7,6.3,15.3
99,218,6,38.2,23,30.2,92.3,27.6,54.9,2.2,29.45,0,40.9,25.6,32.5,37.4,27.2,32,1.9,1.1,189,53,5.4,7.8,15.1
99,219,6,38.8,21.8,30.5,74,17.8,39.4,2.9,29.51,0,41.5,26.1,32.9,37.8,27.8,32.4,2.3,1.7,198,40,5.7,8.5,14.6
99,220,6,39.4,19.6,30.4,67.8,16.1,33.6,3.2,30.17,0,41.5,25.6,33,37.8,27.5,32.4,1.7,1.3,207,41,4.5,8.4,13.9
99,221,6,39.7,21.2,31,70.7,15.4,36.7,3.2,29.21,0,42,26.2,33.6,38.1,27.9,32.8,1.6,1,210,49,6.7,8.3,14.5
99,222,6,36.6,25.4,31.2,65.3,28.7,49.6,2.4,25.3,0,41.8,29.4,34.2,37.8,30,33.4,3.8,3.1,150,34,10.5,7.9,15.9
99,223,6,38,18.4,28.9,75.5,15.6,37.2,2.8,29.81,0,40.6,25.5,31,38.6,27.6,31.6,1.6,.8,200,57,5.4,8,13.2
99,224,6,39.1,20.4,29.3,72.8,12.4,35.4,3,30.01,0,34.7,23,28.2,32.8,25.5,28.9,1.4,.7,213,58,4.6,8.1,14.1
99,225,6,41,16.9,30,77.4,11.9,36.4,3.3,28.72,0,34.2,21.9,27.8,32,24.2,28.1,1.4,.8,169,54,9.9,7.8,12.8
99,226,6,38.6,26.2,31.3,73.1,26.2,48.6,2.5,20.79,0,34.9,25.2,28.9,32.4,26.3,28.9,2.7,2,148,40,11.4,6.3,16.3
99,227,6,38.7,22.8,29.4,93.7,29.4,63.7,1.8,25.35,0,37.3,25.4,30.2,34.5,26.7,30,2.1,1.4,172,46,12.5,6.6,15
99,228,6,38.6,21.5,30.2,96.7,27.8,58.6,2.1,24.58,0,35.2,25.1,29.9,33.2,26.5,29.7,1.5,.5,185,65,5,6.3,14.5
99,229,6,42.6,23.5,33.2,77.5,15.6,41.3,3.4,28.21,0,37.3,26.1,31.2,34.6,27.3,30.7,1.6,.8,327,58,8.2,8,15.6
99,230,6,41.7,25.3,33,75.2,19.8,43.8,3.1,25.37,0,37.5,27.2,31.6,34.9,28.3,31.2,2,.4,22,72,10.8,7.6,16.1
99,231,6,40.4,26.1,31.2,82.6,22.6,53.4,2.4,24.9,0,36.6,27.8,31,34.2,28.7,30.9,2.8,.5,88,73,17.6,7.5,16.3
99,232,6,39.2,22.5,30.3,94.2,27.6,58.7,2.1,23.17,0,36.6,26.2,30.5,33.9,27.4,30.3,1.4,.5,169,65,6.4,6.1,15
99,233,6,41.4,24,32.4,82,21.7,50.2,2.8,27.38,0,37.5,26.6,31.6,34.8,27.8,31.1,.9,.5,188,58,4.3,7.2,15.7
99,234,6,43.1,23.4,33.1,83.9,13.4,44.7,3.2,27.51,0,37.7,26.9,31.8,35,28.1,31.3,1.8,.8,184,61,10.5,8,15.6
99,235,6,41,26.6,33.6,63.2,20.6,39.4,3.3,23.56,0,36.2,27.7,31.5,34,28.7,31.2,2.1,.9,249,62,10.2,7.1,16.5
99,236,6,42.1,25.7,33.7,71.9,18.3,42.5,3.3,26.87,0,37.8,27.8,32.2,35.1,28.8,31.7,1.7,.1,138,78,10,7.7,16.2
99,237,6,41.6,25.3,33.2,72.2,23,45.1,3.1,23.99,0,36.6,27.6,31.7,34.3,28.6,31.4,2.3,.6,86,69,13.2,7.2,16.1
99,238,6,41.2,24.3,32.6,79.5,24.4,45.7,2.9,23.3,0,37,27.5,31.7,34.5,28.5,31.2,1.5,.5,67,67,7.8,6.7,15.8
99,239,6,39,24.6,30.5,100,34.3,66.5,1.7,24.23,5,37.9,28.2,31.8,35.3,29.1,31.5,2.3,1,164,59,13.3,6.5,15.7
99,240,6,36.3,22.8,27.6,100,41.6,82.7,.8,22.12,1,36.4,26,29.8,33.9,27.2,29.9,1.8,.9,130,58,11.6,5.1,14.8
99,241,6,37,24.4,29.8,98.4,36.1,69.7,1.5,22.64,3,36.8,26.4,30.6,34.3,27.5,30.3,1.2,.6,212,60,9.4,5.5,15.6
99,242,6,37.2,23.2,29.7,100,38.6,68.6,1.5,24.16,0,36.7,25.8,30.4,34.2,27.2,30.3,1.7,.8,206,58,7,6.2,15.1
99,243,6,34.7,22.6,26.6,96.3,44.2,80.9,.8,14.72,0,36,26.1,29,32.9,27.5,29.3,1.6,.3,182,73,10.3,3.3,14.6
99,244,6,35.3,20,27.6,100,34.4,66.5,1.5,25.39,0,36.9,24,29.6,33.9,25.6,29.3,1.9,1.6,159,35,6.5,6.4,13.5
99,245,6,36,21.4,28,77.1,30.1,52.8,1.9,24.6,0,36,24.7,29.7,33.5,26.1,29.6,2.8,2.4,184,30,9.4,7,14.2
99,246,6,36.7,15.8,26.5,85.2,14.1,44.8,2.3,27.18,0,37.1,22.7,29.1,33.9,24.8,29,1.6,.8,205,56,6,7.1,11.8
99,247,6,37.5,15.8,26.9,81.2,12.6,41.2,2.6,27.36,0,37.7,23,29.5,34.4,25,29.3,1.1,.2,205,74,8,7,11.9
99,248,6,39.8,16.6,28.5,78.9,14.1,39.2,2.9,26.93,0,38.2,23.3,30.1,34.7,25.2,29.7,1.1,.4,357,64,5.3,7.2,12.6
99,249,6,40.4,17.6,28.8,72.7,14.8,40.9,2.8,26.61,0,39,24.1,30.8,35.3,25.8,30.2,.9,.5,201,54,3.9,6.8,13.1
99,250,6,40.8,20.2,29.4,63.7,11.7,34.8,3.1,26.62,0,39.3,24.4,31,35.6,26.1,30.5,1.3,.8,180,48,3.8,7.2,14.1
99,251,6,40.6,17.9,28.9,68.5,13,36.4,3,26.37,0,39.2,24,30.8,35.4,25.9,30.4,1.4,.8,197,53,4.6,7.3,13.2
99,252,6,34.9,21.6,28,77.7,29.9,51.8,1.9,11.75,0,30.1,25.2,27.6,29.8,26.4,28.2,1.8,.6,172,66,6,3.3,14.2
99,253,6,38.1,21.4,29.7,86.7,25.7,54.9,2.2,23.99,0,33.8,23.9,28.1,31.5,25.1,28,1,.3,182,66,4.1,6,14.4
99,254,6,38.7,24,30.7,86,34,58.5,2.1,24.52,0,34.4,25.1,28.8,32.2,26.1,28.7,2.3,.3,249,76,11.7,6.7,15.5
99,255,6,39,20.2,29.3,95.8,19.8,54.9,2.3,24.9,0,33,23.7,27.8,31.2,25.3,28,1.1,.6,350,56,5.5,6.5,14
99,256,6,41.1,19.9,30.4,89.6,15.2,48.5,2.8,24.83,0,34,23.2,28,31.7,24.9,28,1.3,.5,147,62,6.2,6.7,14.1
99,257,6,39.2,21.7,29.1,91.8,27.6,55.4,2.1,22.99,5,34.9,23.8,28.1,32.2,25.3,28.2,2.2,.5,74,72,11.6,6.2,14.6
99,258,6,35.1,19.9,26.6,98,37.2,69.2,1.3,20.34,0,30.7,23.1,26.2,28.8,24.6,26.6,3.1,2.5,50,34,9.4,5.6,13.4
99,259,6,35.5,20,27.2,99,29.5,59.8,1.7,16.61,0,31.7,22.4,26,29.3,23.9,26.3,1.7,.9,31,57,9.3,4.4,13.6
99,260,6,37.2,19.4,28,81.3,26.4,49.9,2.2,24.38,0,32.9,22.1,26.9,30.8,23.7,26.9,1.9,1.3,49,44,6.9,6.6,13.5
99,261,6,38.2,19,28.8,79,19.5,47.1,2.4,23.91,0,34.2,22.7,27.8,31.7,24.2,27.7,1.3,.2,109,75,7.6,6.4,13.4
99,262,6,33.6,20.5,24.9,100,41.9,76.5,.9,14.69,36,31.3,23.4,25.8,29,24.6,26.4,2.6,1.1,110,61,21.1,3.4,13.5
99,263,6,33.6,19.5,26,100,44.7,79.1,.9,22.08,0,31.8,22.1,26.4,29.6,23.2,26.2,1.2,.8,6,46,4.9,4.9,13
99,264,6,32.4,23.3,27.5,100,44.7,75.1,1,12.57,0,29.8,24.6,26.8,28.5,25.2,26.8,1.2,.6,333,56,6.1,2.8,14.5
99,265,6,37.6,22.2,28.8,100,32.1,64.3,1.7,21.35,4,32.8,23.8,27.1,30.4,24.8,27.1,3.1,1.8,95,53,9.6,5.9,14.8
99,266,6,31.5,21.4,24.8,100,59.8,93.9,.3,17.55,10,31.8,24,27,29.4,24.9,27,1.1,.2,253,74,18.5,3.4,13.4
99,267,6,33.8,21.7,26.5,100,46,83.7,.7,22.49,0,33.6,24.1,28.1,31.4,25,27.8,.7,.1,334,74,2.9,4.8,14
99,268,6,35.4,19.1,26.2,100,26.1,72.2,1.3,23.48,0,32.8,23,27.3,30.8,24.5,27.4,1,.4,204,60,3.2,5.3,13.1
99,269,6,37.1,19.2,26.8,92.2,24.2,60.9,1.7,23.21,0,32.4,22.2,26.5,30.3,23.8,26.7,1.6,1.1,184,45,4.3,5.7,13.4
99,270,6,37.7,20.8,27.7,84.7,24.4,58.7,1.9,23.01,0,32.1,22.1,26.5,30.2,23.6,26.6,1.7,1.2,172,46,5.5,5.8,14.1
99,271,6,36.4,19.3,27.2,90.9,11.9,45.5,2.3,23.1,0,30.5,22.2,25.7,29,23.8,26.2,2.4,1.4,10,51,8,6.8,13.3
99,272,6,35.4,15.2,25.8,64.7,19,34.2,2.4,22.58,0,29.4,19.6,24.3,27.9,21.8,24.7,3.2,2.7,55,34,10,7.5,11.3
99,273,6,36.4,17.9,26.2,79.8,20.7,49,2.1,22.84,0,31.5,20.9,25.5,29.4,22.4,25.6,1.5,.9,12,51,5.5,5.9,12.8
99,274,6,37.2,14.8,24.9,96.5,15.2,54.2,2,22.93,0,32,20.5,25.5,29.6,22.3,25.7,.9,.1,166,76,6.1,5.4,11.5
99,275,6,37.2,14.2,24.6,84.9,13.8,47.1,2.1,22.58,0,31.6,20,25.1,29.3,22,25.4,1,.3,227,69,3.4,5.6,11.2
99,276,6,36.3,15.2,25,72.8,12.8,41,2.2,22.45,0,31.4,20.1,25,29.1,21.9,25.2,1.1,.2,189,72,4,5.7,11.4
99,277,6,37.2,13,23.7,77.7,12,44.4,2.1,22.35,0,30.7,19.3,24.5,28.6,21.3,24.8,1.1,.2,284,73,4.4,5.5,10.6
99,278,6,39.4,17.8,26.2,71.5,11.6,39.9,2.5,20.92,0,31.9,21.4,25.5,29.5,22.5,25.5,1,.4,212,61,3.3,5.3,13.1
99,279,6,33.4,15.8,25.2,62.6,12.9,30.6,2.5,21.83,0,30.1,20.4,24.6,28.2,22,24.9,2.9,2.2,237,40,8.2,7.1,11.2
99,280,6,30,13.5,22.4,75.7,17.4,40,1.8,21.71,0,29.8,19.8,24.1,27.8,21.5,24.4,2,1.3,261,48,5.5,5.8,9
99,281,6,34.4,11.1,22.3,81.8,16.2,44,1.9,21.32,0,29.9,18.3,23.6,27.7,20.4,23.8,1.4,.5,6,66,7.4,5.4,9.4
99,282,6,37.8,11.8,24,85.6,10.6,42.5,2.3,21.52,0,30.8,18.7,24.1,28.3,20.6,24.2,1.2,.5,40,63,5.6,5.6,10.2
99,283,6,37,12.3,23.9,78.5,9.3,42.7,2.3,21.36,0,31,18.7,24.2,28.4,20.6,24.2,1.1,.4,107,65,5.8,5.6,10.3
99,284,6,38.9,12.1,24.7,80,9.1,38,2.5,21.08,0,31.2,18.8,24.3,28.6,20.6,24.3,.9,.1,325,77,4.6,5.4,10.4
99,285,6,37.9,12.6,24.9,78.9,9.5,37.4,2.5,20.75,0,31.3,18.8,24.3,28.6,20.7,24.3,1.1,.3,6,70,5.1,5.5,10.5
99,286,6,37.6,12.9,23.9,65.6,9,36.6,2.4,20.65,0,31.1,18.7,24.1,28.4,20.6,24.2,.9,.2,239,74,3.7,5.2,10.6
99,287,6,36.9,12.6,23.4,73.7,9.3,36.3,2.3,20.21,0,30.8,18.5,23.8,28.2,20.4,24,.9,.2,229,74,3.3,5,10.5
99,288,6,35.8,14.9,23.9,61,11.6,33.1,2.3,19.63,0,30.4,18.7,23.7,27.7,20.4,23.8,2.2,1.8,178,37,7.7,5.9,11.2
99,289,6,32.8,14,23.8,72.6,9.8,35.6,2.1,18.87,0,30.3,19.3,24,27.8,20.9,24,2,1.1,259,54,6.8,5.5,10.2
99,290,6,25.5,9.6,18.6,46.9,9.7,21.2,1.8,20.82,0,26.7,16.8,21.3,25,19.2,22,3.7,3.3,20,26,11.8,6.8,5.4
99,291,6,26.7,11.2,18,64.8,16,38,1.4,20.26,0,27.4,16.7,21,25.3,18.5,21.4,2.9,2.3,60,39,10.4,5.3,6.4
99,292,6,30.1,7.2,19.1,76.9,15.3,39.5,1.7,19.74,0,27.2,15.1,20.6,24.9,17.4,20.9,2.4,1.9,74,39,8.4,5.7,7.1
99,293,6,31.8,12.9,22.1,61.8,12.1,31,2,20,0,28.4,17.2,21.8,25.9,18.7,21.8,2.6,2.3,54,31,8.1,6,9.4
99,294,6,33.3,7.3,19.3,75.9,10.6,40.6,1.8,18.8,0,28.1,15.3,20.9,25.5,17.5,21.2,1.2,.3,356,70,5,4.7,8.1
99,295,6,34.3,6.8,19.8,73.7,7.8,38.2,1.9,19.37,0,28.7,14.9,20.9,25.8,17.2,21.1,.9,.1,352,78,4.6,4.7,8.2
99,296,6,35.5,7.6,20.7,82.3,8.3,37.2,2,18.76,0,28.7,15.4,21.2,25.8,17.5,21.3,1.2,.3,61,69,5.2,4.9,8.6
99,297,6,33.8,9.3,20.8,67,11.7,34.9,2,18.55,0,29,15.7,21.4,26,17.7,21.5,1,.2,229,71,3.8,4.5,8.7
99,298,6,33.5,10,20.2,70.4,11.2,37.5,1.8,17.31,0,25.6,16,20.6,24.4,17.8,21.3,1,.2,230,74,3.4,4.2,8.8
99,299,6,30.1,12.3,20.7,78.8,14.7,39.9,1.7,13.06,0,24,16.4,19.7,22.6,18,20.3,1.1,.3,194,69,5.7,3.2,8.5
99,300,6,32.5,11.7,20.2,86,19.2,54.7,1.4,17.51,0,27.7,15.4,20.6,26.1,17.2,20.9,.9,.3,176,66,3,3.8,9.1
99,301,6,33.2,11,20.5,93.8,18.4,48.2,1.5,16.35,0,25.4,16.1,20.2,23.8,18,20.8,1,.1,149,75,3.1,3.7,9
99,302,6,30.3,11.2,20.3,71.2,13.3,36.2,1.7,17.74,0,27.1,14.8,19.5,25.3,16.8,20.2,1.7,.5,268,68,6.4,4.7,8.2
99,303,6,28.7,6.4,17.9,80.7,7.6,29.4,1.7,18.48,0,21,12.2,16.3,20.2,14.9,17.6,2,1.4,46,42,9.4,5.3,6.2
99,304,6,31.1,6.8,17.9,68.6,10.2,34,1.7,18.23,0,22.6,11,16.1,20.9,13.4,16.9,1.5,.7,6,59,5.7,4.7,7.3
99,305,6,29.4,5.2,16.4,73.4,12.1,37.9,1.5,15.99,0,25.1,10.7,17,22.5,13.2,17.6,1.1,.3,172,67,3.1,3.5,6.4
99,306,6,31.2,5.2,18.3,76.5,10.8,34.7,1.7,17.3,0,21.5,11.4,16.1,20.1,13.8,16.9,1.8,1.2,53,49,7.7,4.8,7.1
99,307,6,30.5,8.9,17.9,72.9,13.7,37.2,1.5,14.66,0,22.2,12,16,20.3,13.9,16.6,1.2,.6,37,56,4.8,3.5,7.6
99,308,6,32.8,5.7,17.5,79.6,12.3,41.2,1.6,16.84,0,23.8,10.6,16.8,21.6,13,17.2,1.1,.3,152,67,4,3.8,7.7
99,309,6,31.2,7,18.5,81.1,12.5,37.3,1.6,16.6,0,23.4,11.4,16.7,21.2,13.6,17.1,.9,.1,357,74,3.4,3.8,7.4
99,310,6,31.4,7,18.2,71.8,12.7,38.1,1.6,14.36,0,22.6,11.1,16.3,20.4,13.3,16.8,1.2,.7,195,51,3.7,3.4,7.4
99,311,6,29.4,12.8,19.4,66.2,14.6,37.7,1.6,11.11,0,21.8,13.6,16.7,20.1,14.9,17.1,1,.5,214,58,4.2,2.7,8.4
99,312,6,28,7.6,17.8,78.3,25.1,44.2,1.3,15.57,0,23.9,11.7,16.8,21.4,13.7,17.1,1.2,.7,228,54,4.3,3.6,6.2
99,313,6,27.1,7.5,15.7,84.7,16.8,55.2,1,16.28,0,27.8,10.4,17.5,21.2,12.4,17.3,1.1,.1,176,76,3.3,3.3,5.7
99,314,6,28.7,5.4,15.8,89.1,16.8,50.9,1.2,16.11,0,22.3,10.1,15.5,19.7,18.9,19.3,.9,.3,305,68,3.5,3.4,6.1
99,315,6,31.6,7,17.5,74.2,16.6,46.3,1.4,15.75,0,23.4,9.8,15.8,19.2,18.4,18.9,.7,.2,222,68,3.5,3.3,7.6
99,316,6,33.5,7.5,19,82.7,15.4,44.5,1.6,15.68,0,26.5,10.4,16.8,19.1,18.4,18.8,1,.4,357,62,4.1,3.7,8.3
99,317,6,31.9,7,18.7,87.6,19,49.2,1.5,15.51,0,22.8,13,17.4,19.1,18.4,18.8,1,.2,312,74,4.4,3.6,7.7
99,318,6,32,9,19,80.6,19.3,48.3,1.5,15.11,0,23.3,13.8,18,19.2,18.5,18.9,.9,.1,194,75,3.4,3.3,8.2
99,319,6,32.1,7.7,18.6,89.8,17.2,49.6,1.4,15.04,0,23.4,14,18.2,19.3,18.6,19,.8,.2,232,72,3.5,3.3,7.8
99,320,6,31.2,8.1,17.7,79.5,17.2,47.4,1.4,14.9,0,23,13.6,17.8,19.3,18.6,19,.8,.3,187,64,3.4,3.2,7.7
99,321,6,29.5,7.6,17.8,80.6,19.3,45.1,1.4,14.24,0,22.5,13.4,17.6,19.2,18.5,18.9,1.3,.7,258,56,4.9,3.3,6.8
99,322,6,25.9,8.3,16.3,75.5,33,53.8,1,13.94,0,23.1,13.4,17.7,20.5,18.2,19.1,1.3,.4,199,67,3.8,2.9,5.2
99,323,6,26,5.9,14.9,82.7,24.6,56.9,.9,14.44,0,20.1,12.9,16.2,19.4,18.5,19,.9,.2,183,74,3.5,2.7,5
99,324,6,25.1,6.3,14.6,82.9,18.4,50.3,1,14.46,0,18.9,11.6,14.8,18.8,18,18.4,1.3,.6,206,58,6,3,4.6
99,325,6,22.4,7.5,14.6,66.8,28.6,45.1,1,14.49,0,18.7,10.9,14.3,18.3,17.5,17.9,2.5,1.6,217,48,7.6,3.6,3.6
99,326,6,19,2.6,13,50.6,13.5,28.7,1.1,14.96,0,17.8,10.5,13.6,17.9,17.1,17.5,2.7,2.3,272,32,7.2,4,1.7
99,327,6,19.2,-2.2,7.7,74.2,12.9,38.4,.8,14.84,0,16.5,7.5,11.6,17.2,16.4,16.8,1.1,.5,239,62,4.3,2.8,1.5
