Year,Day of Year,Station Number,Air Temp - Max,Air Temp - Min,Air Temp - Mean,RH - Max,RH - Min,RH - Mean,VPD - Mean,Solar Rad. - Total,Precipitation - Total,"2"" Soil Temp - Max","2"" Soil Temp - Min","2"" Soil Temp - Mean","4"" Soil Temp - Max","4"" Soil Temp - Min","4"" Soil Temp - Mean",Wind Speed - Mean,Wind Vector Magnitude,Wind Vector Direction,Wind Direction Std Dev,Max Wind Speed,Reference ET,Heat Units
2000,161,6,34.1,16.8,26.9,55.9,12.6,25,2.8,31.54,0,35.4,24.9,29.9,27.5,26.7,27.1,2.7,2.1,253,38,7.9,9.3,11.8
2000,162,6,35.6,17.4,26.4,45.3,6.7,20.6,3,32.01,0,35.4,23.8,29.4,27.3,26.4,26.8,2.7,1.4,209,55,7.9,9.6,12.3
2000,163,6,38.3,16.1,28.6,44.6,4.8,17.9,3.6,32.24,0,36.5,23.7,29.8,27.1,26.3,26.7,2.1,1,209,60,6.8,9.5,12.2
2000,164,6,39.9,18.1,30.1,32.3,6.6,15.8,3.9,31.97,0,37.2,24.7,30.7,27.2,26.5,26.8,2.1,.3,176,76,6.7,9.8,13.2
2000,165,6,42.1,18.5,31.8,36.9,4.6,15.8,4.5,32.32,0,37.4,25,31.1,27.4,26.7,27,2.4,1.4,247,52,6.8,10.3,13.6
2000,166,6,42.8,23.4,34.4,27.5,6,14,5,31.74,0,37,26.2,30.3,31.7,27.1,28.5,3,2.2,238,43,9.2,11.1,15.5
2000,167,6,42.5,21.5,33.1,36.2,7.7,17.9,4.5,32.01,0,30.2,22.3,26.7,29,26.7,27.6,3.2,2.3,234,43,9.4,11.1,14.8
2000,168,6,42.1,24.5,33.5,42.8,8.1,19.9,4.5,31.23,0,35.4,23,29.1,26.9,26.2,26.6,3.2,1.9,228,52,7.6,10.7,15.9
2000,169,6,40.2,22.9,30.8,84.8,18.2,40.9,3,27.12,6,37,25.9,30.7,27.2,26.5,26.8,2.5,.3,166,75,12.3,8,15.2
2000,170,6,38.1,23.3,30.1,85.5,23.1,52.1,2.3,28.63,0,36.1,25.4,30.2,27.4,26.8,27.1,2.1,.8,145,63,8.9,7.8,15.2
2000,171,6,37.3,24.5,30,74.4,26.9,52.6,2.2,24.63,1,36.4,26.7,30.5,27.6,27,27.3,2.9,2.3,167,37,10.4,6.9,15.6
2000,172,6,34.2,21.8,27.4,87,30.7,56,1.7,20.28,0,33.5,25.8,29.2,27.8,26.7,27.3,2.5,.9,187,65,12.3,5.5,14.2
2000,173,6,38.9,19.2,29.8,84.9,15.1,44.2,2.9,31.29,0,37.5,24.7,30.8,27.7,26.7,27.2,1.5,.2,346,75,6.5,8.4,13.6
2000,174,6,34.8,23.2,28.3,70.8,23.8,43.6,2.3,15.14,0,31.6,27.3,29.2,28.6,27.1,27.6,2.8,1.3,145,60,9.2,4.8,14.9
2000,175,6,38.4,20,28.7,83.2,18.7,51,2.3,30.13,0,36.4,25.2,29.7,34.1,27,29.1,2.9,1.8,181,51,12.7,8.6,13.8
2000,176,6,38.7,21.8,30.2,80.9,13.6,44.3,2.8,31.18,0,33.2,25,28.7,29.9,27.5,28.4,2.1,.1,285,79,6.4,8.5,14.6
2000,177,6,41.1,23.9,33.7,61.3,9.8,29.4,4,30.6,0,37.2,24.8,30.7,28,27.3,27.6,2.7,1.7,248,49,6.8,9.7,15.6
2000,178,6,41.6,24.4,34.2,42.7,12.6,22.6,4.4,28.08,0,37.6,27,32.2,28.4,27.7,28,2.3,1.6,244,47,7,9.1,15.9
2000,179,6,40.5,26.7,34.6,51.8,15.9,27.4,4.1,26.36,0,38.1,28.9,33,29,28.2,28.4,3.2,2.2,222,45,10.7,9.3,16.6
2000,180,6,38.9,22.6,32,93.6,22.7,43.8,3,25.64,7,38.5,29.5,33.4,29,27.9,28.7,3,1.3,134,61,14.2,7.8,15
2000,181,6,37.6,23.4,29.7,94.1,26.6,58.2,2,27.89,3,35.7,27.2,31,29.4,27.8,28.8,2,.3,353,74,8.1,7.3,15.2
2000,182,6,38.5,22.6,30.2,95.3,24.4,55.8,2.3,29.17,2,37.7,26.5,31.6,29,28.1,28.5,2.3,1.1,165,58,9.7,7.8,14.9
2000,183,6,39.7,25,32.1,76.6,18.3,44.6,2.9,30.71,0,39.5,27.9,33.4,29.2,28.5,28.8,2.6,1.7,180,46,6.8,8.8,15.9
2000,184,6,40.7,24.3,32.8,75.3,8.3,34.4,3.6,32.39,0,40.4,28.9,34.2,29.7,29,29.3,2.5,1.4,187,55,5.8,9.7,15.8
2000,185,6,40.6,24.6,32.5,55.1,8.8,24.9,4,31.71,0,39.7,28.5,33.6,29.9,29.2,29.5,2.9,1.4,212,59,8.4,10.3,15.9
2000,186,6,39.9,20.6,30.9,44,5.3,19.1,4,32.12,0,39.2,27.2,32.9,30,28.9,29.4,2.3,1,227,61,6.2,10,14.3
2000,187,6,40.7,17.7,30.6,53.4,3.9,18.6,4,32.75,0,38.9,26.5,32.5,29.9,28.8,29.3,2.2,1.2,205,55,7.4,10.1,13.1
2000,188,6,39.3,20.4,31.1,48.4,11.5,24.3,3.8,30.36,0,39.1,27.3,32.9,29.8,28.7,29.2,2.2,1,234,60,7.2,9.2,14.1
2000,189,6,38.6,23.7,30.8,82.6,18.3,37.2,3.1,30.54,0,39.9,28.5,33.7,29.8,28.7,29.3,3.2,1.7,198,55,15.4,9.2,15.4
2000,190,6,37.6,23.4,30.4,91.4,21,50.5,2.5,30.21,0,39.1,28.7,33.6,30.2,29.2,29.5,2.6,1.8,182,46,8.4,8.6,15.2
2000,191,6,39.2,24.2,32.1,48.3,10.1,23.2,3.9,30.17,0,39.8,28.8,33.9,30,29.2,29.6,2.9,2.2,192,40,8.5,9.9,15.7
2000,192,6,38.8,21.2,30.7,39,11.3,21.1,3.7,25.5,0,37.7,27.9,32.6,30.1,28.9,29.6,1.9,.9,192,60,5.7,7.7,14.4
2000,193,6,40.8,22.1,32.7,47.9,8.6,20.3,4.3,28.24,0,36.4,27.8,31.5,35.7,29.2,31.3,2.3,1.2,191,55,6.2,9,14.9
2000,194,6,41.5,22.3,32.5,35.5,6.8,15,4.4,27.83,0,31.7,23.2,27.4,32,28.8,30.1,2.4,1.2,218,56,6,9,15
2000,195,6,38.9,25,33.3,41.3,9.7,19.7,4.2,18.92,0,32.9,24.6,28.8,29,28.1,28.5,2.2,1.4,221,48,6,6.4,15.9
2000,196,6,40.5,25.2,33.6,43.5,11,23.6,4.2,29.08,0,37.6,26.5,31.9,28.8,27.8,28.3,2.7,2,188,41,6.7,9.5,16.1
2000,197,6,41.4,26,34.1,50.9,14,26.8,4.2,29.07,0,39.4,27.9,33.2,29.2,28.6,28.8,2.7,1.8,205,48,7.3,9.5,16.3
2000,198,6,41.6,26.2,34.2,52.8,10.8,24.2,4.3,30,0,40,29.2,34.1,29.8,29,29.3,2.3,1.3,221,52,6.3,9.6,16.4
2000,199,6,42.7,23.2,34.1,39.3,8.7,18.3,4.7,30.8,0,39.9,28.6,33.9,30.1,29.2,29.6,2.4,1.4,232,51,6.3,10,15.5
2000,200,6,44.6,20.8,33.7,47.5,3.5,18.6,4.9,31.08,0,39.8,28.1,33.7,30.2,29.2,29.7,1.9,.8,242,61,5.8,9.8,14.7
2000,201,6,44.8,22.5,34,34.5,4.2,15.6,5,29.73,0,36.6,28,31.6,35.3,29.6,31.4,2.4,1.1,237,60,7.3,10,15.3
2000,202,6,43.9,27.7,36.4,35.6,7.7,19,5.2,29.94,0,32.8,24.9,29.1,32,29.1,30.2,3,2,232,46,8.6,10.5,16.8
2000,203,6,41.5,27.2,34.6,51.5,15.7,30.5,4,26.99,0,37.6,26.7,31.8,29.6,28.8,29.1,2.5,1.6,236,48,8.4,8.9,16.7
2000,204,6,40.4,27,34,57.6,18.9,34.4,3.7,24.41,0,37.8,28.8,33.1,29.7,29,29.4,2.2,.9,197,63,11.7,7.7,16.6
2000,205,6,42.3,28.5,34.8,50.8,12.9,30.2,4.1,28.24,0,40,29.6,34.3,30.1,29.4,29.7,2.9,1.6,168,54,10,9.2,17.1
2000,206,6,44.4,26.4,35.8,52.1,10.6,27.6,4.7,29.33,0,40.6,29.9,35,30.6,29.6,30,2,.9,235,61,7.3,9.3,16.6
2000,207,6,44.4,26.1,36,45.8,8.3,23,5,29.27,0,40.7,30,35,30.8,30,30.4,2.3,1.1,205,58,5.7,9.6,16.4
2000,208,6,43.4,26.6,35.9,50,11.2,25.3,4.7,28.34,0,39.2,30.2,33.7,36.2,30.2,32,2.6,1.4,191,54,7.6,9.6,16.5
2000,209,6,43.5,27.9,35.7,49.2,11.7,27.3,4.5,26.53,0,34.4,27.5,30.5,32.7,30.2,31.2,2.3,1.3,205,55,6.4,8.7,16.9
2000,210,6,43.3,27.9,36.4,52.8,11.6,26.9,4.8,28.51,0,37.8,27,32.1,30.4,29.6,30,4.1,2.8,246,46,9.3,10.9,16.9
2000,211,6,41.6,27.5,35.2,45.4,10.6,24.1,4.5,27.98,0,39.4,29.1,33.8,30.5,29.7,30,2.9,1.7,213,52,10.2,9.5,16.8
2000,212,6,41.4,25.2,34.4,54.9,15,29.2,4.1,27.73,0,39.4,29.5,34,30.8,29.4,30.2,3.2,1.3,139,63,15.7,9.4,16.1
2000,213,6,40.8,25,32.6,68.7,14.5,37.6,3.4,24.32,0,38.9,29.2,33.6,30.8,29.9,30.3,2.1,.3,17,75,13.4,7.3,16
2000,214,6,42.3,26,34.2,63.1,10.4,34.4,3.9,28.65,0,40.2,29.8,34.6,30.8,30,30.4,2.7,1.7,226,49,7.5,9.1,16.4
2000,215,6,41.7,26.1,34.5,56.7,16.1,31.2,4,27.57,0,40,30.2,34.8,31.2,30.4,30.6,3,2.1,235,46,7.5,9.2,16.4
2000,216,6,42.4,26.6,35.7,49.2,14.2,26.8,4.5,28.14,0,38.1,28.8,33.1,35.3,30.6,32.2,3.7,2.7,237,42,16.3,10.1,16.5
2000,217,6,43.6,25.1,35.2,62.5,13.5,30.3,4.4,26.98,0,33.3,26.7,29.8,32.7,30.3,31.2,2.3,1.1,271,58,6.8,8.9,16.1
2000,218,6,44.1,26.8,35.5,72.9,11.2,30.1,4.4,26.72,0,38.6,26.7,32,30.5,28.9,30,3.5,1.2,202,65,14.9,9.4,16.6
2000,219,6,39.6,24.6,32.4,78.7,18.8,42,3.1,26.02,0,37.8,28.2,32.7,30.5,29.8,30.1,2.9,1.9,275,46,9.8,8.4,15.8
2000,220,6,39.4,22.5,31.5,93.6,20.9,46,2.8,26.87,45,39,28.7,33.2,30.7,27.1,30.2,3.5,2,184,53,22.7,8.4,15
2000,221,6,35.7,22.7,27.7,96.7,34.2,69.6,1.3,18.68,3,32.1,26.2,28.9,30.8,29.1,30,1.7,1,147,51,6.9,4.1,14.7
2000,222,6,39.8,24.3,31.8,94.3,18.5,54.8,2.5,27.22,0,34.5,26.5,30.3,29.8,28.8,29.2,1.8,.5,106,68,10.7,7.4,15.7
2000,223,6,40.4,25.7,33.3,76.2,19.6,42.8,3.2,27.9,0,38.4,27.2,32.4,29.8,29.1,29.4,2.4,1.1,128,60,8.9,8.3,16.2
2000,224,6,39.2,27.5,32.6,67.9,24.8,45.9,2.8,21.17,0,37,29.6,32.9,30.9,29.4,29.9,4,3.2,137,38,10.7,7.6,16.7
2000,225,6,39.8,25.6,31.3,80,21.6,51.1,2.5,22.36,0,38.3,28.6,32.7,30.3,29.5,30,1.9,.4,8,71,7.3,6.3,16.1
2000,226,6,41.4,26.7,32.7,71,18,43.7,3.1,26.69,0,39.9,29.6,34.1,30.7,29.4,30.2,2.4,.5,271,71,21.4,8,16.6
2000,227,6,41.4,24.6,33,76,18,41.1,3.3,27.24,0,39.9,29.2,34.2,31,30,30.5,2.2,.4,192,72,9.3,8,15.8
2000,228,6,40.6,25,33.8,71.8,18.6,36.8,3.6,25.94,0,39.4,30.3,34.6,31.3,30.5,30.8,2.5,1.6,229,48,7.8,8.3,16
2000,229,6,43.1,26.1,35,59.8,12.9,29.1,4.3,26.28,0,38.2,30.2,33.5,34.2,30.7,32,2,.9,262,60,6,8.3,16.4
2000,230,6,39.1,23.8,32.6,78.8,23.7,39.3,3.2,26.29,0,32.8,26.9,29.8,32.1,29.6,31,3.9,1.9,222,58,14.6,8.8,15.5
2000,231,6,36.1,23.3,29,94.5,27.4,58.4,1.9,20.09,1,34,26.2,29.4,30.4,29.2,29.9,2.2,1.3,125,52,6.3,5.5,15
2000,232,6,40.1,23.3,32.2,78.2,20.5,44.2,3,27.04,0,38.4,26.8,32.2,30,29.2,29.6,1.5,.1,16,77,5.5,7.5,15.4
2000,233,6,41,26.1,33.7,61.4,16,33.8,3.7,27.08,0,39.4,28.6,33.6,30.5,29.8,30.1,2.2,1.1,185,57,10.4,8.3,16.4
2000,234,6,40.4,26.1,32.8,56.8,14.4,30.4,3.7,24.45,0,38.9,29.2,33.5,30.8,30,30.4,2.3,1,162,60,8.2,7.7,16.3
2000,235,6,38.8,25.1,31.2,69.6,18.2,38.1,3,22.2,0,37.9,29.1,32.8,30.9,30,30.5,3.5,1.8,165,56,17.4,7.5,15.9
2000,236,6,36.2,24.6,29.5,74.7,23.4,49.2,2.3,16.96,0,35.6,28.9,31.6,30.9,29.9,30.3,2.2,.9,237,63,5.9,5,15.6
2000,237,6,39.1,23.2,31.1,82.8,22,45,2.8,26.76,0,38.8,28.4,33.1,30.4,29.5,30,2.5,1.3,170,57,14.6,7.7,15.3
2000,238,6,39.2,23.3,30.6,91.4,22.2,53.7,2.4,26.27,3,38.4,28,32.9,30.8,29.8,30.3,1.8,.9,233,56,7.3,6.9,15.2
2000,239,6,40.3,24.6,32.2,72.5,17.5,43.2,3,24.25,0,39.6,29.1,33.7,30.8,30,30.4,2.1,1.2,169,54,7.2,7.3,15.8
2000,240,6,33.5,26.4,29.4,63.4,36.1,49.3,2.1,19.64,0,34.9,29.9,32.2,30.9,30.2,30.6,3.4,2.2,244,48,10.5,6.2,16.1
2000,241,6,33.5,23.4,27.6,89.6,34.4,62,1.5,17.4,1,34.6,28,30.7,30.5,29.6,30.1,2.7,1.3,174,59,7.6,4.7,14.8
2000,242,6,29.8,21.2,25.3,89.6,40.1,68.1,1.1,19.76,0,33.2,27.3,30,30.2,29.2,29.7,2.8,1.6,226,53,9.9,4.9,12.7
2000,243,6,32.1,19.5,25.4,90.4,31.7,62.7,1.4,22.69,0,34.1,25.7,29.6,30,28.4,29.3,2.5,.7,128,69,13.1,6,12.7
2000,244,6,35,18,26.8,87.5,21.3,51.4,2.1,25.45,0,36,25.2,30.2,29.6,28.6,29.1,1.6,.6,170,63,6,6.6,12.6
2000,245,6,35.1,21.2,27.6,64.9,11.7,34.6,2.6,19.15,0,34.4,26.8,30.1,29.5,28.7,29.1,2.4,1.4,190,52,6,6,14
2000,246,6,37.3,17.9,26.7,62.1,12.5,34.7,2.6,22.41,0,34.8,24.8,29.4,29.3,28.3,28.8,1.7,.5,228,68,4.9,6.2,12.8
2000,247,6,38,19.7,28.6,56.4,9.9,31.3,3.1,26.52,0,36.3,25.2,30.4,29.1,28.2,28.7,2.1,1.3,166,48,5.1,7.8,13.7
2000,248,6,39.6,19,29.3,56.1,7.8,28.7,3.4,25.05,0,36.6,25.4,30.7,29.3,28.2,28.8,1.6,.4,202,69,4.1,7.1,13.5
2000,249,6,39,20.5,30.4,53.9,10.5,28.1,3.4,19.03,0,34.8,26.3,30.4,29.4,28.2,28.9,2.1,1.5,153,41,13.5,6.2,14.1
2000,250,6,39.2,25.2,32.2,50,12.5,26.9,3.7,24.85,0,35,27.5,30.4,32.9,28.7,30.1,2.6,1,338,64,7.2,8.3,16
2000,251,6,41.8,20.7,31.6,65.1,8.9,30.3,3.7,25.37,0,32,24.6,28.1,30.3,28.5,29.3,1.5,.4,316,69,4.5,7.5,14.5
2000,252,6,40.8,23.2,31.2,55.8,12.3,30.2,3.5,20.93,0,32.5,24,27.6,29,28,28.5,2.2,1,234,59,7.2,6.8,15.4
2000,253,6,39.6,19.9,31.1,54.3,15.2,27.8,3.6,24.37,0,35.4,23.8,29.2,28.6,27.7,28.2,2.2,1.2,205,55,5.9,7.7,13.9
2000,254,6,38.4,22.4,29.6,86.9,24.9,46.6,2.4,23.03,1,36.3,26,30.4,28.9,27.6,28.4,2.5,1.5,176,51,10.3,6.8,14.8
2000,255,6,38.4,21.8,29.6,87,16.1,47.9,2.5,24.29,0,36.3,25.7,30.4,29.2,28.2,28.6,1.6,.3,195,74,5.3,6.7,14.6
2000,256,6,40.6,20.4,30,67.7,9.4,34.3,3.3,24.81,0,36.6,25.8,30.7,29.4,28.4,28.8,1.7,.8,195,59,4.8,7.2,14.2
2000,257,6,42.7,19.1,30.4,61.2,7.5,28.6,3.6,24.61,0,36.6,25.6,30.7,29.4,28.4,28.9,1.6,.2,244,75,5,7.2,13.9
2000,258,6,43.6,19.4,31,62,6,27.3,3.9,24.18,0,36.6,26,30.9,29.5,28.4,28.9,1.5,.2,198,75,5.1,7.2,14.1
2000,259,6,41.2,22.2,31.6,50.5,8.7,24.2,3.9,23.93,0,35.8,26.4,30.8,29.8,28.4,29,2.7,1.8,114,49,12,8.6,15
2000,260,6,42.2,21.5,31.7,61.5,11.1,31.7,3.6,23.43,0,36.3,26.4,31,29.4,28.4,28.9,2,.5,92,69,6.3,7.3,14.8
2000,261,6,40.9,21.8,31.3,64.2,12,33.4,3.4,23.42,0,36.8,26.8,31.3,29.5,28.5,29,1.8,.6,186,67,5.8,7,14.8
2000,262,6,38.6,22.9,31.5,69.7,20.6,39.9,3,22.83,0,34.6,27.4,30.4,32.2,29,30.1,2.6,1.8,237,45,7.4,7.2,15.1
2000,263,6,39.5,24.6,31.7,63.4,13,35.8,3.2,22.82,0,32,25,27.9,30.3,28.5,29.2,2.3,1.3,220,55,7.3,7.1,15.8
2000,264,6,38.4,23.2,30.2,59.6,17.1,38.6,2.9,22.5,0,32.8,23.5,27.7,28.8,27.9,28.4,2.2,1.2,180,54,6.4,6.7,15.2
2000,265,6,38.1,24.5,30.8,62,17.8,38,2.9,21.01,0,33.9,25.2,29.2,28.7,27.9,28.3,3.4,2.9,187,30,8.1,7.4,15.7
2000,266,6,36.6,20.7,28.8,64.9,15.1,34.5,2.8,22.86,0,33.4,25.1,28.9,28.7,27.9,28.3,3.8,2.9,205,39,9.9,8.1,14
2000,267,6,30.7,19.7,24.9,63.7,29.4,41.6,1.9,18.02,0,31.4,24.5,27.4,28.5,27.5,28,3.1,2.3,257,43,8,5.7,12.3
2000,268,6,31.9,13.7,23,74,11.4,37,2,23.52,0,31.7,22.4,26.6,28.2,26.9,27.5,1.9,.6,355,68,5.7,6.4,9.8
2000,269,6,36.6,12.9,25.5,64.9,10.4,29.3,2.7,22.11,0,31.5,21.6,26.3,27.9,26.4,27.2,2.5,2,60,37,8,7.1,10.4
2000,270,6,38.4,22.4,30.4,47.4,13,26.6,3.4,19.98,0,33.4,24.7,28.5,27.5,26.7,27,1.9,.5,123,70,6.7,6.3,14.9
2000,271,6,38.3,22.3,30.1,59.6,20.4,36.3,3,21.57,0,34.6,25.5,29.6,27.8,27,27.3,1.8,.8,172,59,5.8,6.4,14.8
2000,272,6,39.7,21,30.5,62.6,.1,32.1,3.3,21.36,0,34.9,25.7,29.8,28.2,27.2,27.7,1.7,.6,226,66,4.1,6.4,14.4
2000,273,6,39.8,20.8,30.3,62.9,13.5,30.5,3.3,19.68,0,34.1,25.8,29.6,28.4,27.3,27.9,1.9,.7,196,66,7.5,6.3,14.4
2000,274,6,39.8,20.3,29.9,51.4,11.9,25.6,3.5,21.61,0,34.5,25.3,29.4,28.4,27.3,27.8,2.1,.5,214,71,5,7,14.2
2000,275,6,39.2,19.7,29.7,54.2,10.7,26.7,3.4,21.29,0,34.1,25.2,29.2,28.3,27.4,27.8,2.3,1.3,227,54,5.4,6.9,13.9
2000,276,6,38.8,20.9,29.7,52.2,16.8,31.8,3.1,20.87,0,34.3,25.2,29.3,28.2,27.3,27.8,1.8,.7,202,64,4.6,6.3,14.3
2000,277,6,36.9,21.7,29.2,58.4,19,36.9,2.8,16,0,32.6,25.7,28.7,29,27.8,28.2,1.6,.8,183,57,4.5,4.8,14.5
2000,278,6,31.3,22.1,26.5,61.1,30.7,46.1,1.9,19.05,0,26.9,23.2,25,28.2,27.1,27.7,4,3.1,359,37,12.1,6.5,13.7
2000,279,6,37.2,17.8,27.3,80.6,13,42.5,2.4,20.56,0,29.2,21.5,24.9,27.3,26,26.8,1.7,.2,359,76,4.4,5.7,12.8
2000,280,6,38,18,27.2,56.3,11.2,31.5,2.8,20.8,0,31,21.5,25.7,27.1,26.1,26.6,1.6,.6,143,65,4,5.9,13
2000,281,6,37,16.6,27,53,11.8,28.4,2.9,19.36,0,28,20.8,24.2,27.1,26,26.5,1.7,.2,171,75,4.9,5.8,12.3
2000,282,6,28.1,19.3,23.9,42.6,28.7,35.9,1.9,13.02,0,24.6,20.4,22.6,26.4,25.4,26,8,7.9,87,10,14,7.2,10.9
2000,283,6,27.5,16.5,21.6,45.6,26.2,35.9,1.7,18.99,0,26.4,19.4,22.6,25.8,24.7,25.2,7.3,7.2,80,10,12.6,7.7,9.3
2000,284,6,26.4,15.9,20.5,90.9,39.7,69.1,.8,15.66,2,26.1,20.4,22.8,25.3,24.3,24.8,3.5,2.7,83,39,10.4,3.9,8.4
2000,285,6,24.6,12.2,18.6,89.5,27.7,51.3,1.1,17.34,2,25.4,18.8,21.7,25,23.8,24.5,2.2,1.3,226,52,10.2,4,5.6
2000,286,6,24.6,9.6,16.8,92.3,20.3,53.4,1.1,20.69,0,26.1,16.8,21,24.5,23.5,24,1.8,.5,244,70,5.6,4.6,5
2000,287,6,26.6,8.1,17.1,74.2,16.6,46,1.3,20.25,0,26.3,16.6,21,24.2,23.1,23.7,1.6,.3,236,73,4.6,4.6,5.6
2000,288,6,28.6,10.3,18.4,77,14,41.3,1.5,19.58,0,26.8,17.3,21.5,24.2,22.9,23.4,1.4,.2,138,75,3.8,4.5,7
2000,289,6,30,9.5,19.3,74.9,15.3,39.8,1.6,19.85,0,27.2,17.4,21.8,23.9,22.8,23.4,1.4,.1,91,77,4.4,4.7,7.6
2000,290,6,30.8,10,20,71.3,14.8,38,1.7,19.59,0,27.3,17.8,22.1,23.8,22.8,23.3,1.5,.3,3,72,5.2,4.8,8.1
2000,291,6,33.2,10.7,21.5,67.7,15.5,38.2,1.9,19.22,0,28,18.2,22.7,23.8,22.8,23.4,1.4,.2,48,75,4.4,4.8,8.9
2000,292,6,33.9,13.8,23.5,67.8,16.9,39.4,2,15.5,0,27.9,19.6,23.4,23.9,23.1,23.5,1.6,.5,197,67,6.2,4.3,10.4
2000,293,6,25.2,16.7,20.3,83.2,52.7,67.8,.8,5.17,1,23.3,20.1,21.6,23.8,23.4,23.6,2.3,.6,146,124,7.3,1.2,8.2
2000,294,6,30.6,13,21.3,92.8,26.2,58.5,1.3,18.23,0,27.2,18.1,22.2,23.6,22.8,23.2,2,.8,81,63,6.8,4.4,9
2000,295,6,27,16.3,19.6,96.4,39.4,73.8,.7,10.65,16,24.8,19.9,21.8,23.6,22.9,23.3,3.2,1.9,121,53,10.2,2.5,8.9
2000,296,6,18.6,13.4,15.9,100,71.3,87.1,.2,5.57,5,19.9,17.6,18.6,23.4,22.4,22.9,3.7,1.9,88,56,8.3,.7,3.2
2000,297,6,20,10.8,15.2,99.9,48.6,82.4,.3,10.41,3,20,15.5,17.7,22.5,21.6,22,2.8,1.8,143,48,9.6,1.9,3
2000,298,6,22.1,12.9,16.6,100,45.9,84.4,.4,16.17,0,23.4,16.5,19.3,21.8,21.2,21.5,1,.4,319,62,3.8,2.7,4.8
2000,299,6,24.2,10.2,16.7,100,41.2,81.3,.5,13.44,0,23.5,15.6,19.1,21.9,21.2,21.6,1.1,.1,138,76,3.2,2.2,4.9
2000,300,6,26.8,12.5,18.5,100,23.2,72.4,.8,13.7,0,23.3,16.6,19.5,21.9,21.2,21.6,2.1,1.5,169,42,8,3,6.9
2000,301,6,19.5,12.8,16.4,100,67.1,87.4,.2,3.76,19,19.7,17.2,18.4,21.8,21.4,21.6,2.5,2,144,38,10.3,.3,3.4
2000,302,6,21.1,11.9,15.2,100,50.3,88.3,.2,10.01,0,21,15.8,18,21.5,20.8,21.1,1.2,.3,130,70,3.1,1.3,3.8
2000,303,6,22.2,9.7,15.3,100,41.9,84.5,.4,14.42,0,21.8,14.7,17.9,21.1,20.5,20.8,1.3,.5,103,63,4.4,2.4,3.9
2000,304,6,23.5,11.1,15.5,99.1,35,80.5,.4,13.08,4,20.3,14.8,17.3,21,20.3,20.7,3.3,2.1,186,48,8.8,2.7,4.8
2000,305,6,19,7.7,13,97.5,27.1,68.2,.6,16.28,0,20,13,16.2,20.7,19.9,20.3,2,1.2,224,51,5.5,3,2.1
2000,306,6,20.6,4.9,12,100,28.9,72.8,.5,16.24,0,20.1,11.9,15.6,20.2,19.3,19.8,1.4,.3,158,71,3.4,2.7,2.5
2000,307,6,19.1,5.8,12.4,99.1,.1,77,.4,11.93,0,18.9,12.2,15.4,19.9,19.2,19.5,1.3,.2,270,74,3.6,1.8,2
2000,308,6,19.3,7.6,13.8,98.9,51.2,77.3,.4,7.91,0,18.2,13,15.7,19.6,19,19.3,1.5,.4,307,71,4.1,1.1,2.2
2000,309,6,18.7,11.4,14.8,97,59.7,78.9,.4,6.44,0,18.7,14.8,16.5,19.4,19,19.2,1.7,.7,255,61,4.6,.8,2.6
2000,310,6,20.3,7.8,13.6,100,39.5,77.2,.5,12.88,0,20,13.1,16.2,19.4,18.8,19.1,2.5,1.5,188,52,7.2,2.3,2.7
2000,311,6,18.2,6.1,11.6,100,60.4,90.3,.2,4.48,13,17.3,12.4,15,19.2,17.9,18.7,2.6,1.1,147,62,10.4,.4,1.6
2000,312,6,17.2,3.7,9.1,100,24.9,75.7,.4,14.48,0,16.8,10,12.8,18.5,17.5,17.9,1.9,1,344,56,7.7,2.4,1.1
2000,313,6,17,1.8,9.2,98.5,26.9,64.6,.5,15.39,0,16.2,8.4,12,17.7,16.6,17.3,1.5,.6,97,62,5.8,2.6,1
2000,314,6,19,1.7,9.9,100,24.6,71.3,.5,15.29,0,16.8,8.7,12.5,17.3,16.6,17,2,1.2,128,51,6.8,2.7,1.6
2000,315,6,17.4,7.2,12,95.1,31.5,62.9,.6,9.54,1,16.4,10.6,13.1,17.1,16.6,16.9,3,1.5,194,56,6.4,2.1,1.4
2000,316,6,16.3,5.8,11,98.7,34,66.9,.5,14.21,1,16.7,10.4,13.3,17,16.5,16.8,2.1,1.2,238,54,6.5,2.5,.9
2000,317,6,16.4,3.3,9.7,98.2,23.3,68,.5,14.99,0,17.2,10.1,13.2,16.9,16.3,16.6,1.4,.5,301,64,4.8,2.4,.8
2000,318,6,17.9,.5,8.2,100,24,70.9,.5,14.86,0,16.6,8.3,12.1,16.7,16,16.4,1.6,.2,353,75,4.9,2.4,1.3
2000,319,6,18.5,1.1,9.4,99.8,29.5,71.9,.5,11.69,0,18.4,8.5,13.1,16.4,15.1,15.8,1.4,.4,203,68,3,1.8,1.5
2000,320,6,17.4,2.1,8.6,92,14.7,59.2,.6,14.56,0,15.8,8.7,11.8,16.3,15.6,15.9,1.8,1,210,55,4.5,2.6,1.2
2000,321,6,17.4,-.9,7.1,95.4,14.9,62,.5,14.62,0,15,6.8,10.5,15.9,15.1,15.5,1.5,.5,193,67,3.5,2.3,1
2000,322,6,17.5,-1.6,7.7,96.5,17,56.4,.6,14.11,0,14.5,6.7,10.3,15.5,14.7,15.1,1.5,.5,267,65,4.8,2.5,1
2000,323,6,16.4,-1.3,7.6,91.1,12.2,46.3,.7,14.49,0,14.2,6.5,10,15.2,14.4,14.8,2.1,.7,355,65,6.5,2.9,.7
